region,club,type,distance,date,route,rt_url,rtid,event_url,eid
TX: Houston,Houston Randonneurs / 943030,ACPB,400,2017/03/04,McMahon 400k,/cgi-bin/routesearch_PF.pl?rtid=1193,1193,/cgi-bin/resultsearch_PF.pl?eid=8395&esortby=cert,8395
CA: Davis,Davis Bike Club / 905014,ACPB,200,2017/03/04,Davis - Pope Valley - Davis,/cgi-bin/routesearch_PF.pl?rtid=1200,1200,/cgi-bin/resultsearch_PF.pl?eid=8167&esortby=cert,8167
MA: Boston,New England Randonneurs / 921005,RUSAP,127,2017/03/05,Marlborough & Harvard Populaire Loop,/cgi-bin/routesearch_PF.pl?rtid=1896,1896,/cgi-bin/resultsearch_PF.pl?eid=8190&esortby=cert,8190
TX: Houston,Houston Randonneurs / 943030,ACPB,200,2017/03/05,route 423 (unnamed),/cgi-bin/routesearch_PF.pl?rtid=423,423,/cgi-bin/resultsearch_PF.pl?eid=8397&esortby=cert,8397
FL: Southern,South Florida Randonneurs / 909014,ACPB,200,2017/03/05,Sebring Highlands 200k,/cgi-bin/routesearch_PF.pl?rtid=1870,1870,/cgi-bin/resultsearch_PF.pl?eid=8726&esortby=cert,8726
AZ: Tucson,PAC Tour / 949005,ACPB,200,2017/03/07,Sierra Vista to Nogales Airport,/cgi-bin/routesearch_PF.pl?rtid=266,266,/cgi-bin/resultsearch_PF.pl?eid=8101&esortby=cert,8101
WA: Seattle,Seattle International Randonneurs / 947018,RUSAP,100,2017/03/11,2017 Spring Populaire,/cgi-bin/routesearch_PF.pl?rtid=2052,2052,/cgi-bin/resultsearch_PF.pl?eid=8454&esortby=cert,8454
CA: Los Angeles,Channel Islands Bike Club / 905082,ACPB,400,2017/03/11,Orange County IE 2012 400K,/cgi-bin/routesearch_PF.pl?rtid=1216,1216,/cgi-bin/resultsearch_PF.pl?eid=8692&esortby=cert,8692
AZ: Tucson,PAC Tour / 949005,ACPB,200,2017/03/11,Circling Tucson,/cgi-bin/routesearch_PF.pl?rtid=1685,1685,/cgi-bin/resultsearch_PF.pl?eid=8102&esortby=cert,8102
NC: High Point,Bicycle For Life Club / 933057,ACPB,300,2017/03/11,Lumberton-Ammon-Shallotte-Sunset Beach-Nakina-Whiteville 300k,/cgi-bin/routesearch_PF.pl?rtid=864,864,/cgi-bin/resultsearch_PF.pl?eid=8614&esortby=cert,8614
TX: Dallas,Lone Star Randonneurs / 943026,ACPB,200,2017/03/11,Fleas & Trees 201,/cgi-bin/routesearch_PF.pl?rtid=834,834,/cgi-bin/resultsearch_PF.pl?eid=8035&esortby=cert,8035
GA: Atlanta,Audax Atlanta / 910004,ACPB,300,2017/03/11,Athens 300k Brevet,/cgi-bin/routesearch_PF.pl?rtid=1199,1199,/cgi-bin/resultsearch_PF.pl?eid=8201&esortby=cert,8201
OR: Portland,Oregon Randonneurs / 937020,RUSAP,100,2017/03/11,Rickey's Poplaire,/cgi-bin/routesearch_PF.pl?rtid=1910,1910,/cgi-bin/resultsearch_PF.pl?eid=8500&esortby=cert,8500
NC: High Point,Bicycle For Life Club / 933057,ACPB,400,2017/03/11,Lumberton-Roseboro-Sunset Beach-400k,/cgi-bin/routesearch_PF.pl?rtid=1006,1006,/cgi-bin/resultsearch_PF.pl?eid=8615&esortby=cert,8615
TX: Dallas,Lone Star Randonneurs / 943026,ACPB,400,2017/03/11,Fleas & Trees 406,/cgi-bin/routesearch_PF.pl?rtid=836,836,/cgi-bin/resultsearch_PF.pl?eid=8036&esortby=cert,8036
OR: Eugene,South Willamette Randonneurs / 937003,ACPB,200,2017/03/11,Alsea Loop,/cgi-bin/routesearch_PF.pl?rtid=2003,2003,/cgi-bin/resultsearch_PF.pl?eid=8249&esortby=cert,8249
CA: Fresno,Fresno Cycling Club / 905058,ACPB,200,2017/03/11,Balch Camp 200k,/cgi-bin/routesearch_PF.pl?rtid=2038,2038,/cgi-bin/resultsearch_PF.pl?eid=8428&esortby=cert,8428
CA: Santa Cruz,Santa Cruz Randonneurs / 905106,ACPB,200,2017/03/11,El Granada 200k,/cgi-bin/routesearch_PF.pl?rtid=1386,1386,/cgi-bin/resultsearch_PF.pl?eid=8132&esortby=cert,8132
MO: Kansas City,Kansas City Ultra Cycling / 925001,ACPB,200,2017/03/11,Golden 200K,/cgi-bin/routesearch_PF.pl?rtid=681,681,/cgi-bin/resultsearch_PF.pl?eid=8154&esortby=cert,8154
NC: High Point,Bicycle For Life Club / 933057,ACPB,600,2017/03/11,Lumberton-MapleHill-SunsetBeach-600k,/cgi-bin/routesearch_PF.pl?rtid=1014,1014,/cgi-bin/resultsearch_PF.pl?eid=8616&esortby=cert,8616
TX: Dallas,Lone Star Randonneurs / 943026,RUSAB,325,2017/03/11,Fleas & Trees 325,/cgi-bin/routesearch_PF.pl?rtid=835,835,/cgi-bin/resultsearch_PF.pl?eid=8037&esortby=cert,8037
NC: High Point,Bicycle For Life Club / 933057,ACPB,200,2017/03/11,Lumberton - Roseboro - Delway 200k,/cgi-bin/routesearch_PF.pl?rtid=1473,1473,/cgi-bin/resultsearch_PF.pl?eid=8613&esortby=cert,8613
CA: San Diego,San Diego Randonneurs / 905140,ACPB,300,2017/03/11,Mission Valley - Newport 300k,/cgi-bin/routesearch_PF.pl?rtid=2006,2006,/cgi-bin/resultsearch_PF.pl?eid=8253&esortby=cert,8253
PA: Pittsburgh,Western Pennsylvania Bicycle Club / 938016,RUSAP,103,2017/03/12,Pittsburgh 100,/cgi-bin/routesearch_PF.pl?rtid=789,789,/cgi-bin/resultsearch_PF.pl?eid=8177&esortby=cert,8177
TX: Amarillo,Hell Week Randonneurs / 943037,ACPB,200,2017/03/13,route 430 (unnamed),/cgi-bin/routesearch_PF.pl?rtid=430,430,/cgi-bin/resultsearch_PF.pl?eid=8655&esortby=cert,8655
TX: Amarillo,Hell Week Randonneurs / 943037,ACPB,200,2017/03/15,route 585 (unnamed),/cgi-bin/routesearch_PF.pl?rtid=585,585,/cgi-bin/resultsearch_PF.pl?eid=8656&esortby=cert,8656
TX: Amarillo,Hell Week Randonneurs / 943037,ACPB,300,2017/03/15,route 586 (unnamed),/cgi-bin/routesearch_PF.pl?rtid=586,586,/cgi-bin/resultsearch_PF.pl?eid=8657&esortby=cert,8657
TX: Amarillo,Hell Week Randonneurs / 943037,ACPB,200,2017/03/17,route 430 (unnamed),/cgi-bin/routesearch_PF.pl?rtid=430,430,/cgi-bin/resultsearch_PF.pl?eid=8658&esortby=cert,8658
TX: Amarillo,Hell Week Randonneurs / 943037,ACPB,300,2017/03/17,route 435 (unnamed),/cgi-bin/routesearch_PF.pl?rtid=435,435,/cgi-bin/resultsearch_PF.pl?eid=8659&esortby=cert,8659
TN: Nashville,Harpeth Bicycle Club / 942046,ACPB,200,2017/03/18,Manchester 200K,/cgi-bin/routesearch_PF.pl?rtid=2015,2015,/cgi-bin/resultsearch_PF.pl?eid=8374&esortby=cert,8374
AL: Birmingham,Montgomery Bicycle Club / 901005,RUSAP,100,2017/03/18,Homestead Hollow 100 Km,/cgi-bin/routesearch_PF.pl?rtid=1951,1951,/cgi-bin/resultsearch_PF.pl?eid=8753&esortby=cert,8753
TX: Austin,Hill Country Randonneurs / 943025,ACPB,300,2017/03/18,route 377 (unnamed),/cgi-bin/routesearch_PF.pl?rtid=377,377,/cgi-bin/resultsearch_PF.pl?eid=8356&esortby=cert,8356
MO: St. Louis,St Louis Cycling Club / 925034,ACPB,200,2017/03/18,route 116 (unnamed),/cgi-bin/routesearch_PF.pl?rtid=116,116,/cgi-bin/resultsearch_PF.pl?eid=8633&esortby=cert,8633
UT: Salt Lake City,Salt Lake Randonneurs / 944008,RUSAP,103,2017/03/18,Zion Natl Park 100,/cgi-bin/routesearch_PF.pl?rtid=1676,1676,/cgi-bin/resultsearch_PF.pl?eid=8741&esortby=cert,8741
LA: New Orleans,Crescent City Randonneurs / 918002,RUSAB,400,2017/03/18,400K Along Da River,/cgi-bin/routesearch_PF.pl?rtid=851,851,/cgi-bin/resultsearch_PF.pl?eid=8779&esortby=cert,8779
TN: Nashville,Harpeth Bicycle Club / 942046,ACPB,300,2017/03/18,route 249 (unnamed),/cgi-bin/routesearch_PF.pl?rtid=249,249,/cgi-bin/resultsearch_PF.pl?eid=8375&esortby=cert,8375
UT: Salt Lake City,Salt Lake Randonneurs / 944008,ACPB,200,2017/03/18,Zion Natl Park 200,/cgi-bin/routesearch_PF.pl?rtid=1673,1673,/cgi-bin/resultsearch_PF.pl?eid=8588&esortby=cert,8588
WA: Seattle,Seattle International Randonneurs / 947018,ACPB,200,2017/03/18,SIR Spring 200k,/cgi-bin/routesearch_PF.pl?rtid=2056,2056,/cgi-bin/resultsearch_PF.pl?eid=8455&esortby=cert,8455
TX: Austin,Hill Country Randonneurs / 943025,ACPB,400,2017/03/18,Come and Take It 400K,/cgi-bin/routesearch_PF.pl?rtid=598,598,/cgi-bin/resultsearch_PF.pl?eid=8357&esortby=cert,8357
MO: St. Louis,St Louis Cycling Club / 925034,ACPB,300,2017/03/18,route 117 (unnamed),/cgi-bin/routesearch_PF.pl?rtid=117,117,/cgi-bin/resultsearch_PF.pl?eid=8634&esortby=cert,8634
TX: West Texas,West Texas Randonneurs / 943003,RUSAP,100,2017/03/18,Pretty Girl 100k,/cgi-bin/routesearch_PF.pl?rtid=2010,2010,/cgi-bin/resultsearch_PF.pl?eid=8792&esortby=cert,8792
CA: San Francisco,San Francisco Randonneurs / 905030,ACPB,300,2017/03/18,Healdsburg 300,/cgi-bin/routesearch_PF.pl?rtid=214,214,/cgi-bin/resultsearch_PF.pl?eid=8274&esortby=cert,8274
MD: Capital Region,DC Randonneurs / 946012,ACPB,200,2017/03/18,Paul's Paradise 202K,/cgi-bin/routesearch_PF.pl?rtid=815,815,/cgi-bin/resultsearch_PF.pl?eid=8110&esortby=cert,8110
NC: Asheville,Asheville International Randonneurs / 933011,RUSAP,100,2017/03/18,Chew the Fat,/cgi-bin/routesearch_PF.pl?rtid=2028,2028,/cgi-bin/resultsearch_PF.pl?eid=8533&esortby=cert,8533
CA: San Luis Obispo,San Luis Obispo Randonneurs / 905166,ACPB,400,2017/03/18,Outlaw 400k,/cgi-bin/routesearch_PF.pl?rtid=2062,2062,/cgi-bin/resultsearch_PF.pl?eid=8555&esortby=cert,8555
TX: West Texas,West Texas Randonneurs / 943003,RUSAB,200,2017/03/18,Pretty Woman 200k,/cgi-bin/routesearch_PF.pl?rtid=1979,1979,/cgi-bin/resultsearch_PF.pl?eid=8793&esortby=cert,8793
TX: Austin,Hill Country Randonneurs / 943025,ACPB,200,2017/03/18,route 550 (unnamed),/cgi-bin/routesearch_PF.pl?rtid=550,550,/cgi-bin/resultsearch_PF.pl?eid=8355&esortby=cert,8355
PA: Pittsburgh,Western Pennsylvania Bicycle Club / 938016,ACPB,200,2017/03/19,Kittens and Puppies 200k,/cgi-bin/routesearch_PF.pl?rtid=1357,1357,/cgi-bin/resultsearch_PF.pl?eid=8178&esortby=cert,8178
CO: Boulder,Rocky Mountain Cycling Club / 906002,RUSAP,108,2017/03/19,Carter Lake - Paradise Valley Populaire,/cgi-bin/routesearch_PF.pl?rtid=727,727,/cgi-bin/resultsearch_PF.pl?eid=8557&esortby=cert,8557
MA: Westfield,Northeast Sport Cyclists / 921033,RUSAP,100,2017/03/19,route 301 (unnamed),/cgi-bin/routesearch_PF.pl?rtid=301,301,/cgi-bin/resultsearch_PF.pl?eid=8481&esortby=cert,8481
AZ: Tucson,PAC Tour / 949005,ACPB,200,2017/03/21,Sierra Vista to Nogales Airport,/cgi-bin/routesearch_PF.pl?rtid=266,266,/cgi-bin/resultsearch_PF.pl?eid=8103&esortby=cert,8103
OH: Columbus,Ohio Randonneurs / 935012,ACPB,200,2017/03/25,Macedonia-Ravenna-Salem 200K,/cgi-bin/routesearch_PF.pl?rtid=2069,2069,/cgi-bin/resultsearch_PF.pl?eid=8019&esortby=cert,8019
MO: Kansas City,Kansas City Ultra Cycling / 925001,ACPB,200,2017/03/25,The Archie Bunker,/cgi-bin/routesearch_PF.pl?rtid=1890,1890,/cgi-bin/resultsearch_PF.pl?eid=8155&esortby=cert,8155
TX: West Texas,West Texas Randonneurs / 943003,ACPB,400,2017/03/25,Big Reata 400K,/cgi-bin/routesearch_PF.pl?rtid=1243,1243,/cgi-bin/resultsearch_PF.pl?eid=8088&esortby=cert,8088
CA: Davis,Davis Bike Club / 905014,ACPB,300,2017/03/25,Davis - Pope Valley - Cobb Mountain - Davis,/cgi-bin/routesearch_PF.pl?rtid=1204,1204,/cgi-bin/resultsearch_PF.pl?eid=8168&esortby=cert,8168
WA: Tri-Cities,Desert River Randonneurs / 947004,ACPB,300,2017/03/25,DRR Spring 300k 2017,/cgi-bin/routesearch_PF.pl?rtid=2057,2057,/cgi-bin/resultsearch_PF.pl?eid=8417&esortby=cert,8417
VA: Tidewater,Tidewater Randonneurs / 946002,ACPB,200,2017/03/25,Suffolk-Drewryville 200,/cgi-bin/routesearch_PF.pl?rtid=1849,1849,/cgi-bin/resultsearch_PF.pl?eid=8138&esortby=cert,8138
MO: Kansas City,Kansas City Ultra Cycling / 925001,RUSAP,149,2017/03/25,Meathead,/cgi-bin/routesearch_PF.pl?rtid=2047,2047,/cgi-bin/resultsearch_PF.pl?eid=8770&esortby=cert,8770
GA: Atlanta,Audax Atlanta / 910004,ACPB,400,2017/03/25,Athens-Augusta-Athens 400k,/cgi-bin/routesearch_PF.pl?rtid=1543,1543,/cgi-bin/resultsearch_PF.pl?eid=8202&esortby=cert,8202
TX: Brownsville,RGV Randos / 943005,ACPB,200,2017/03/25,Harlingen TX HSC 205,/cgi-bin/routesearch_PF.pl?rtid=1912,1912,/cgi-bin/resultsearch_PF.pl?eid=8083&esortby=cert,8083
WA: Seattle,Seattle International Randonneurs / 947018,ACPB,200,2017/03/25,Top Rung 200,/cgi-bin/routesearch_PF.pl?rtid=1914,1914,/cgi-bin/resultsearch_PF.pl?eid=8456&esortby=cert,8456
AZ: Tucson,PAC Tour / 949005,ACPB,200,2017/03/25,Circling Tucson,/cgi-bin/routesearch_PF.pl?rtid=1685,1685,/cgi-bin/resultsearch_PF.pl?eid=8104&esortby=cert,8104
VA: Tidewater,Tidewater Randonneurs / 946002,RUSAP,100,2017/03/25,Suffolk 100K,/cgi-bin/routesearch_PF.pl?rtid=2034,2034,/cgi-bin/resultsearch_PF.pl?eid=8771&esortby=cert,8771
PA: Eastern,Pennsylvania Randonneurs / 938017,ACPB,200,2017/03/25,Lackawanna 200K,/cgi-bin/routesearch_PF.pl?rtid=1606,1606,/cgi-bin/resultsearch_PF.pl?eid=8231&esortby=cert,8231
TX: Brownsville,RGV Randos / 943005,ACPB,300,2017/03/25,Harlingen TX HSC 301 KM Pajaro Loco,/cgi-bin/routesearch_PF.pl?rtid=2000,2000,/cgi-bin/resultsearch_PF.pl?eid=8084&esortby=cert,8084
FL: Central,Central Florida Randonneurs / 909062,ACPB,400,2017/03/25,route 555 (unnamed),/cgi-bin/routesearch_PF.pl?rtid=555,555,/cgi-bin/resultsearch_PF.pl?eid=8311&esortby=cert,8311
NY: Saratoga,Upstate NY Brevet Series / 932034,ACPB,200,2017/03/26,Schroon Lake 200k,/cgi-bin/routesearch_PF.pl?rtid=1061,1061,/cgi-bin/resultsearch_PF.pl?eid=8097&esortby=cert,8097
CA: San Diego,San Diego Randonneurs / 905140,RUSAF,120,2017/03/26,?,,,/cgi-bin/resultsearch_PF.pl?eid=8269&esortby=cert,8269
NY: Central/Western,Rochester Bicycling Club / 932030,ACPB,200,2017/03/26,200LR_3 Womens Rights Loop,/cgi-bin/routesearch_PF.pl?rtid=1082,1082,/cgi-bin/resultsearch_PF.pl?eid=8660&esortby=cert,8660
KY: Louisville,Louisville Bicycle Club / 917002,ACPB,300,2017/04/01,route 437 (unnamed),/cgi-bin/routesearch_PF.pl?rtid=437,437,/cgi-bin/resultsearch_PF.pl?eid=8435&esortby=cert,8435
CA: Fresno,Fresno Cycling Club / 905058,ACPB,300,2017/04/01,Bass Lake Blossom Trail 300k,/cgi-bin/routesearch_PF.pl?rtid=1542,1542,/cgi-bin/resultsearch_PF.pl?eid=8429&esortby=cert,8429
MD: Capital Region,DC Randonneurs / 946012,ACPB,200,2017/04/01,Old Rag 200,/cgi-bin/routesearch_PF.pl?rtid=596,596,/cgi-bin/resultsearch_PF.pl?eid=8111&esortby=cert,8111
CA: Santa Cruz,Santa Cruz Randonneurs / 905106,ACPB,300,2017/04/01,Sky Londa 300K,/cgi-bin/routesearch_PF.pl?rtid=1928,1928,/cgi-bin/resultsearch_PF.pl?eid=8133&esortby=cert,8133
CA: Los Angeles,Channel Islands Bike Club / 905082,ACPB,400,2017/04/01,Orange 400K,/cgi-bin/routesearch_PF.pl?rtid=2045,2045,/cgi-bin/resultsearch_PF.pl?eid=8695&esortby=cert,8695
NE: Omaha,Nebraska Sandhills Randonneurs / 927005,ACPB,200,2017/04/01,Nebraska City - DuBois 200K,/cgi-bin/routesearch_PF.pl?rtid=1718,1718,/cgi-bin/resultsearch_PF.pl?eid=8149&esortby=cert,8149
NC: High Point,Bicycle For Life Club / 933057,ACPB,200,2017/04/01,Lumberton - Roseboro - Delway 200k,/cgi-bin/routesearch_PF.pl?rtid=1473,1473,/cgi-bin/resultsearch_PF.pl?eid=8617&esortby=cert,8617
TX: Dallas,Lone Star Randonneurs / 943026,RUSAB,217,2017/04/01,OK is OK 217,/cgi-bin/routesearch_PF.pl?rtid=613,613,/cgi-bin/resultsearch_PF.pl?eid=8038&esortby=cert,8038
NC: High Point,Bicycle For Life Club / 933057,ACPB,600,2017/04/01,Lumberton - Roseboro- Surf City - Maple Hill - Atlantic Beach - Wallace 600k,/cgi-bin/routesearch_PF.pl?rtid=1476,1476,/cgi-bin/resultsearch_PF.pl?eid=8620&esortby=cert,8620
MO: St. Louis,St Louis Cycling Club / 925034,ACPB,300,2017/04/01,route 117 (unnamed),/cgi-bin/routesearch_PF.pl?rtid=117,117,/cgi-bin/resultsearch_PF.pl?eid=8636&esortby=cert,8636
MD: Capital Region,DC Randonneurs / 946012,ACPB,300,2017/04/01,Warrenton 300,/cgi-bin/routesearch_PF.pl?rtid=632,632,/cgi-bin/resultsearch_PF.pl?eid=8112&esortby=cert,8112
MO: Kansas City,Kansas City Ultra Cycling / 925001,ACPB,300,2017/04/01,Miller-Jasper-Joplin 300 K,/cgi-bin/routesearch_PF.pl?rtid=682,682,/cgi-bin/resultsearch_PF.pl?eid=8156&esortby=cert,8156
CA: Los Angeles,Channel Islands Bike Club / 905082,ACPB,600,2017/04/01,Orange 600K,/cgi-bin/routesearch_PF.pl?rtid=2046,2046,/cgi-bin/resultsearch_PF.pl?eid=8696&esortby=cert,8696
NC: High Point,Bicycle For Life Club / 933057,ACPB,300,2017/04/01,Lumberton - Roseboro - Maple Hill - Garland 300k,/cgi-bin/routesearch_PF.pl?rtid=1474,1474,/cgi-bin/resultsearch_PF.pl?eid=8618&esortby=cert,8618
CA: San Diego,San Diego Randonneurs / 905140,RUSAP,100,2017/04/01,SoDidoBonsOVista Populaire,/cgi-bin/routesearch_PF.pl?rtid=2055,2055,/cgi-bin/resultsearch_PF.pl?eid=8776&esortby=cert,8776
TX: Dallas,Lone Star Randonneurs / 943026,ACPB,400,2017/04/01,OK is OK 400,/cgi-bin/routesearch_PF.pl?rtid=615,615,/cgi-bin/resultsearch_PF.pl?eid=8039&esortby=cert,8039
CA: Los Angeles,Channel Islands Bike Club / 905082,ACPB,200,2017/04/01,Orange 200K,/cgi-bin/routesearch_PF.pl?rtid=2043,2043,/cgi-bin/resultsearch_PF.pl?eid=8693&esortby=cert,8693
NC: High Point,Bicycle For Life Club / 933057,ACPB,1000,2017/04/01,Lumberton - Quad Beach 1000k,/cgi-bin/routesearch_PF.pl?rtid=1477,1477,/cgi-bin/resultsearch_PF.pl?eid=8621&esortby=cert,8621
OR: Portland,Oregon Randonneurs / 937020,ACPB,200,2017/04/01,Birkie,/cgi-bin/routesearch_PF.pl?rtid=268,268,/cgi-bin/resultsearch_PF.pl?eid=8501&esortby=cert,8501
NC: High Point,Bicycle For Life Club / 933057,ACPB,400,2017/04/01,Lumberton - Roseboro - Surf City - Wallace 400k,/cgi-bin/routesearch_PF.pl?rtid=1475,1475,/cgi-bin/resultsearch_PF.pl?eid=8619&esortby=cert,8619
CA: Los Angeles,Channel Islands Bike Club / 905082,ACPB,300,2017/04/01,Orange 300K,/cgi-bin/routesearch_PF.pl?rtid=2044,2044,/cgi-bin/resultsearch_PF.pl?eid=8694&esortby=cert,8694
MO: Kansas City,Kansas City Ultra Cycling / 925001,RUSAP,103,2017/04/01,Trailblazer 102,/cgi-bin/routesearch_PF.pl?rtid=1664,1664,/cgi-bin/resultsearch_PF.pl?eid=8796&esortby=cert,8796
NE: Omaha,Nebraska Sandhills Randonneurs / 927005,RUSAP,118,2017/04/01,Nebraska City  Tecumseh 118 km,/cgi-bin/routesearch_PF.pl?rtid=2036,2036,/cgi-bin/resultsearch_PF.pl?eid=8768&esortby=cert,8768
MO: St. Louis,St Louis Cycling Club / 925034,ACPB,200,2017/04/01,route 116 (unnamed),/cgi-bin/routesearch_PF.pl?rtid=116,116,/cgi-bin/resultsearch_PF.pl?eid=8635&esortby=cert,8635
MA: Westfield,Northeast Sport Cyclists / 921033,ACPB,200,2017/04/02,route 6 (unnamed),/cgi-bin/routesearch_PF.pl?rtid=6,6,/cgi-bin/resultsearch_PF.pl?eid=8482&esortby=cert,8482
PA: Eastern,Pennsylvania Randonneurs / 938017,ACPF,360,2017/04/07,?,,,/cgi-bin/resultsearch_PF.pl?eid=8232&esortby=cert,8232
FL: Central,Central Florida Randonneurs / 909062,ACPF,360,2017/04/07,?,,,/cgi-bin/resultsearch_PF.pl?eid=8313&esortby=cert,8313
FL: Southern,South Florida Randonneurs / 909014,ACPF,360,2017/04/07,?,,,/cgi-bin/resultsearch_PF.pl?eid=8720&esortby=cert,8720
CA: Los Angeles,Channel Islands Bike Club / 905082,ACPF,360,2017/04/07,?,,,/cgi-bin/resultsearch_PF.pl?eid=8697&esortby=cert,8697
TN: Nashville,Harpeth Bicycle Club / 942046,ACPB,300,2017/04/08,Natchez Trace 300k,/cgi-bin/routesearch_PF.pl?rtid=992,992,/cgi-bin/resultsearch_PF.pl?eid=8377&esortby=cert,8377
AZ: Phoenix,Arizona Randonneurs / 903020,ACPB,600,2017/04/08,Scorpion 600k,/cgi-bin/routesearch_PF.pl?rtid=1920,1920,/cgi-bin/resultsearch_PF.pl?eid=8441&esortby=cert,8441
WA: Seattle,Seattle International Randonneurs / 947018,ACPB,300,2017/04/08,SIR Spring 300k 2017,/cgi-bin/routesearch_PF.pl?rtid=2068,2068,/cgi-bin/resultsearch_PF.pl?eid=8457&esortby=cert,8457
NC: Asheville,Asheville International Randonneurs / 933011,RUSAP,100,2017/04/08,Pisgah Punch Populaire,/cgi-bin/routesearch_PF.pl?rtid=2013,2013,/cgi-bin/resultsearch_PF.pl?eid=8534&esortby=cert,8534
TX: Austin,Hill Country Randonneurs / 943025,ACPB,600,2017/04/08,Luling 600,/cgi-bin/routesearch_PF.pl?rtid=746,746,/cgi-bin/resultsearch_PF.pl?eid=8359&esortby=cert,8359
VA: Tidewater,Tidewater Randonneurs / 946002,RUSAP,100,2017/04/08,Suffolk 100K,/cgi-bin/routesearch_PF.pl?rtid=2034,2034,/cgi-bin/resultsearch_PF.pl?eid=8772&esortby=cert,8772
TN: Nashville,Harpeth Bicycle Club / 942046,ACPB,400,2017/04/08,Natchez Trace 400k,/cgi-bin/routesearch_PF.pl?rtid=993,993,/cgi-bin/resultsearch_PF.pl?eid=8378&esortby=cert,8378
MI: Detroit,Detroit Randonneurs / 922015,RUSAP,116,2017/04/08,Northeast Populaire,/cgi-bin/routesearch_PF.pl?rtid=1731,1731,/cgi-bin/resultsearch_PF.pl?eid=8442&esortby=cert,8442
VA: Tidewater,Tidewater Randonneurs / 946002,ACPB,200,2017/04/08,Suffolk-Drewryville 200,/cgi-bin/routesearch_PF.pl?rtid=1849,1849,/cgi-bin/resultsearch_PF.pl?eid=8140&esortby=cert,8140
IN: Indianapolis,Indiana Randonneurs / 914005,RUSAP,100,2017/04/08,Danville Dandy,/cgi-bin/routesearch_PF.pl?rtid=1930,1930,/cgi-bin/resultsearch_PF.pl?eid=8668&esortby=cert,8668
CA: Davis,Davis Bike Club / 905014,ACPB,400,2017/04/08,Davis-Fairfield-Calistoga-Lk Sonoma-Vacaville-Davis,/cgi-bin/routesearch_PF.pl?rtid=1207,1207,/cgi-bin/resultsearch_PF.pl?eid=8169&esortby=cert,8169
MO: Kansas City,Kansas City Ultra Cycling / 925001,RUSAP,139,2017/04/08,Whispering Giant 138 KM,/cgi-bin/routesearch_PF.pl?rtid=2078,2078,/cgi-bin/resultsearch_PF.pl?eid=8795&esortby=cert,8795
TN: Nashville,Harpeth Bicycle Club / 942046,ACPB,200,2017/04/08,Natchez Trace 200k,/cgi-bin/routesearch_PF.pl?rtid=991,991,/cgi-bin/resultsearch_PF.pl?eid=8376&esortby=cert,8376
MO: Kansas City,Kansas City Ultra Cycling / 925001,ACPB,300,2017/04/08,Leavenworth - Oregon 302k,/cgi-bin/routesearch_PF.pl?rtid=2053,2053,/cgi-bin/resultsearch_PF.pl?eid=8157&esortby=cert,8157
TX: West Texas,West Texas Randonneurs / 943003,RUSAP,110,2017/04/08,Paint Rock 110K,/cgi-bin/routesearch_PF.pl?rtid=2073,2073,/cgi-bin/resultsearch_PF.pl?eid=8799&esortby=cert,8799
NC: Raleigh,North Carolina Bicycle Club / 933045,ACPB,200,2017/04/08,route 227 (unnamed),/cgi-bin/routesearch_PF.pl?rtid=227,227,/cgi-bin/resultsearch_PF.pl?eid=8126&esortby=cert,8126
MA: Boston,New England Randonneurs / 921005,RUSAP,107,2017/04/08,route 429 (unnamed),/cgi-bin/routesearch_PF.pl?rtid=429,429,/cgi-bin/resultsearch_PF.pl?eid=8577&esortby=cert,8577
TX: Austin,Hill Country Randonneurs / 943025,ACPB,400,2017/04/08,Luling 400,/cgi-bin/routesearch_PF.pl?rtid=745,745,/cgi-bin/resultsearch_PF.pl?eid=8358&esortby=cert,8358
VA: Tidewater,Tidewater Randonneurs / 946002,ACPB,300,2017/04/08,Suffolk-Jarret 300K,/cgi-bin/routesearch_PF.pl?rtid=2017,2017,/cgi-bin/resultsearch_PF.pl?eid=8139&esortby=cert,8139
OR: Portland,Oregon Randonneurs / 937020,ACPB,300,2017/04/08,Hot Springs Only,/cgi-bin/routesearch_PF.pl?rtid=317,317,/cgi-bin/resultsearch_PF.pl?eid=8502&esortby=cert,8502
CO: Boulder,Rocky Mountain Cycling Club / 906002,RUSAP,122,2017/04/09,Horsetooth,/cgi-bin/routesearch_PF.pl?rtid=172,172,/cgi-bin/resultsearch_PF.pl?eid=8558&esortby=cert,8558
NC: Asheville,Asheville International Randonneurs / 933011,ACPF,360,2017/04/14,?,,,/cgi-bin/resultsearch_PF.pl?eid=8535&esortby=cert,8535
CA: San Francisco,San Francisco Randonneurs / 905030,ACPF,360,2017/04/14,?,,,/cgi-bin/resultsearch_PF.pl?eid=8275&esortby=cert,8275
IL: Quad Cities,Quad Cities Randonneurs / 913042,ACPB,200,2017/04/15,Eldridge North 200K,/cgi-bin/routesearch_PF.pl?rtid=1906,1906,/cgi-bin/resultsearch_PF.pl?eid=8709&esortby=cert,8709
CA: Los Angeles,Channel Islands Bike Club / 905082,ACPB,400,2017/04/15,Orange County Borrego Springs 400Km,/cgi-bin/routesearch_PF.pl?rtid=2042,2042,/cgi-bin/resultsearch_PF.pl?eid=8698&esortby=cert,8698
