region,club,type,distance,date,route,rt_url,rtid,event_url,eid
KY: Louisville,Louisville Bicycle Club / 917002,RUSAB,300,2021/05/15,route 437 (unnamed),/cgi-bin/routesearch_PF.pl?rtid=437,437,/cgi-bin/resultsearch_PF.pl?eid=12558&esortby=cert,12558
CA: San Diego,San Diego Randonneurs / 905140,ACPB,600,2021/05/15,Temecula 600,/cgi-bin/routesearch_PF.pl?rtid=1012,1012,/cgi-bin/resultsearch_PF.pl?eid=11925&esortby=cert,11925
MO: Kansas City,Audax Kansas City / 925005,ACPB,600,2021/05/15,Junction City 600K,/cgi-bin/routesearch_PF.pl?rtid=828,828,/cgi-bin/resultsearch_PF.pl?eid=11948&esortby=cert,11948
NY: Central/Western,Finger Lakes Randonneurs / 932007,ACPB,300,2021/05/15,John's Waterfall 300,/cgi-bin/routesearch_PF.pl?rtid=1589,1589,/cgi-bin/resultsearch_PF.pl?eid=12433&esortby=cert,12433
WI: Western,Driftless Randonneurs / 949007,ACPB,300,2021/05/15,Going for the Green 300K,/cgi-bin/routesearch_PF.pl?rtid=2102,2102,/cgi-bin/resultsearch_PF.pl?eid=12319&esortby=cert,12319
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,600,2021/05/15,Poudre Canyon 600K,/cgi-bin/routesearch_PF.pl?rtid=1583,1583,/cgi-bin/resultsearch_PF.pl?eid=12337&esortby=cert,12337
MI: Detroit,Detroit Randonneurs / 922015,ACPB,300,2021/05/15,Tour of Detroit 300K,/cgi-bin/routesearch_PF.pl?rtid=1427,1427,/cgi-bin/resultsearch_PF.pl?eid=12378&esortby=cert,12378
CA: San Francisco,San Francisco Randonneurs / 905030,ACPB,200,2021/05/15,Uvas Gold,/cgi-bin/routesearch_PF.pl?rtid=1665,1665,/cgi-bin/resultsearch_PF.pl?eid=12605&esortby=cert,12605
WI: Western,Driftless Randonneurs / 949007,ACPB,400,2021/05/15,Scale the Mound 400K,/cgi-bin/routesearch_PF.pl?rtid=1854,1854,/cgi-bin/resultsearch_PF.pl?eid=12320&esortby=cert,12320
PA: Pittsburgh,Western Pennsylvania Bicycle Club / 938016,ACPB,400,2021/05/15,400K Pittsburgh-Erie-Pittsburgh,/cgi-bin/routesearch_PF.pl?rtid=965,965,/cgi-bin/resultsearch_PF.pl?eid=12540&esortby=cert,12540
IL: Quad Cities,Quad Cities Randonneurs / 913042,ACPB,400,2021/05/15,Guttenberg Gutcheck 400k,/cgi-bin/routesearch_PF.pl?rtid=2606,2606,/cgi-bin/resultsearch_PF.pl?eid=12307&esortby=cert,12307
NC: Raleigh,North Carolina Bicycle Club / 933045,ACPB,300,2021/05/15,route 228 (unnamed),/cgi-bin/routesearch_PF.pl?rtid=228,228,/cgi-bin/resultsearch_PF.pl?eid=12444&esortby=cert,12444
NY: Long Island,Long Island Randonneurs / 932005,ACPB,300,2021/05/15,Bethpage 300k,/cgi-bin/routesearch_PF.pl?rtid=1435,1435,/cgi-bin/resultsearch_PF.pl?eid=12288&esortby=cert,12288
VA: Northern,Northern Virginia Randonneurs / 946020,RUSAB,200,2021/05/15,NASA 200k,/cgi-bin/routesearch_PF.pl?rtid=2710,2710,/cgi-bin/resultsearch_PF.pl?eid=12634&esortby=cert,12634
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,400,2021/05/15,Poudre Canyon 400K,/cgi-bin/routesearch_PF.pl?rtid=1582,1582,/cgi-bin/resultsearch_PF.pl?eid=12336&esortby=cert,12336
TX: Dallas,Lone Star Randonneurs / 943026,RUSAP,102,2021/05/15,Rockin' McKinney,/cgi-bin/routesearch_PF.pl?rtid=2621,2621,/cgi-bin/resultsearch_PF.pl?eid=12639&esortby=cert,12639
WA: Seattle,Seattle International Randonneurs / 947018,ACPB,200,2021/05/15,2021 Basin's Edge 200k,/cgi-bin/routesearch_PF.pl?rtid=2734,2734,/cgi-bin/resultsearch_PF.pl?eid=12521&esortby=cert,12521
AK: Anchorage,Denali Randonneurs / 902007,ACPB,200,2021/05/15,Matanuska Valley 200,/cgi-bin/routesearch_PF.pl?rtid=725,725,/cgi-bin/resultsearch_PF.pl?eid=12140&esortby=cert,12140
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,300,2021/05/15,Poudre Canyon,/cgi-bin/routesearch_PF.pl?rtid=1776,1776,/cgi-bin/resultsearch_PF.pl?eid=12335&esortby=cert,12335
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,200,2021/05/15,Apple Valley Classic 200,/cgi-bin/routesearch_PF.pl?rtid=581,581,/cgi-bin/resultsearch_PF.pl?eid=12239&esortby=cert,12239
UT: Salt Lake City,Salt Lake Randonneurs / 944008,ACPB,300,2021/05/15,Nebo Gallivant 300,/cgi-bin/routesearch_PF.pl?rtid=1672,1672,/cgi-bin/resultsearch_PF.pl?eid=12257&esortby=cert,12257
IN: Indianapolis,Indiana Randonneurs / 914005,ACPB,300,2021/05/15,Indianapolis Seymour Indianapolis,/cgi-bin/routesearch_PF.pl?rtid=1588,1588,/cgi-bin/resultsearch_PF.pl?eid=12394&esortby=cert,12394
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,300,2021/05/15,route 642 (unnamed),/cgi-bin/routesearch_PF.pl?rtid=642,642,/cgi-bin/resultsearch_PF.pl?eid=12215&esortby=cert,12215
UT: Salt Lake City,Salt Lake Randonneurs / 944008,ACPB,200,2021/05/15,Nebo Gallivant 200,/cgi-bin/routesearch_PF.pl?rtid=1671,1671,/cgi-bin/resultsearch_PF.pl?eid=12256&esortby=cert,12256
MA: Boston,New England Randonneurs / 921005,ACPB,200,2021/05/15,Green Mountain 200k,/cgi-bin/routesearch_PF.pl?rtid=1766,1766,/cgi-bin/resultsearch_PF.pl?eid=12297&esortby=cert,12297
MD: Capital Region,DC Randonneurs / 946012,ACPB,400,2021/05/15,Four States,/cgi-bin/routesearch_PF.pl?rtid=637,637,/cgi-bin/resultsearch_PF.pl?eid=12120&esortby=cert,12120
VA: Northern,Northern Virginia Randonneurs / 946020,RUSAP,100,2021/05/16,Rose Haven Express for Levski 1873,/cgi-bin/routesearch_PF.pl?rtid=2553,2553,/cgi-bin/resultsearch_PF.pl?eid=12635&esortby=cert,12635
MO: Kansas City,Audax Kansas City / 925005,RUSAB,200,2021/05/16,KCK -> Emporia,/cgi-bin/routesearch_PF.pl?rtid=2745,2745,/cgi-bin/resultsearch_PF.pl?eid=12632&esortby=cert,12632
OR: Portland,Oregon Randonneurs / 937020,ACPB,200,2021/05/22,Kings Valley 200,/cgi-bin/routesearch_PF.pl?rtid=608,608,/cgi-bin/resultsearch_PF.pl?eid=12613&esortby=cert,12613
MA: Westfield,New Horizons Cycling Club / 921009,ACPB,200,2021/05/22,route 27 (unnamed),/cgi-bin/routesearch_PF.pl?rtid=27,27,/cgi-bin/resultsearch_PF.pl?eid=12636&esortby=cert,12636
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,600,2021/05/22,Laramie - Cheyenne 600k,/cgi-bin/routesearch_PF.pl?rtid=2430,2430,/cgi-bin/resultsearch_PF.pl?eid=12338&esortby=cert,12338
CA: San Francisco,San Francisco Randonneurs / 905030,ACPB,200,2021/05/22,Del Puerto Canyon 200km,/cgi-bin/routesearch_PF.pl?rtid=1158,1158,/cgi-bin/resultsearch_PF.pl?eid=12606&esortby=cert,12606
OR: Eugene,South Willamette Randonneurs / 937003,ACPB,200,2021/05/22,Alsea Loop,/cgi-bin/routesearch_PF.pl?rtid=2003,2003,/cgi-bin/resultsearch_PF.pl?eid=12367&esortby=cert,12367
VA: Northern,Northern Virginia Randonneurs / 946020,RUSAP,104,2021/05/22,IAD-100,/cgi-bin/routesearch_PF.pl?rtid=2713,2713,/cgi-bin/resultsearch_PF.pl?eid=12598&esortby=cert,12598
AK: Anchorage,Denali Randonneurs / 902007,ACPB,300,2021/05/22,Anchorage-Palmer 300,/cgi-bin/routesearch_PF.pl?rtid=737,737,/cgi-bin/resultsearch_PF.pl?eid=12141&esortby=cert,12141
OR: Portland,Oregon Randonneurs / 937020,ACPB,400,2021/05/22,Kings Valley 400,/cgi-bin/routesearch_PF.pl?rtid=1417,1417,/cgi-bin/resultsearch_PF.pl?eid=12361&esortby=cert,12361
IA: Central,Iowa Randonneurs / 915005,ACPB,400,2021/05/22,route TBD (unnamed),/cgi-bin/routesearch_PF.pl?rtid=TBD,TBD,/cgi-bin/resultsearch_PF.pl?eid=12081&esortby=cert,12081
IA: Central,Iowa Randonneurs / 915005,RUSAP,110,2021/05/22,route TBD (unnamed),/cgi-bin/routesearch_PF.pl?rtid=TBD,TBD,/cgi-bin/resultsearch_PF.pl?eid=12079&esortby=cert,12079
VA: Northern,Northern Virginia Randonneurs / 946020,ACPB,600,2021/05/22,IAD-600,/cgi-bin/routesearch_PF.pl?rtid=2714,2714,/cgi-bin/resultsearch_PF.pl?eid=12092&esortby=cert,12092
NJ: NYC and Princeton,New Jersey Randonneurs / 930029,ACPB,200,2021/05/22,route 233 (unnamed),/cgi-bin/routesearch_PF.pl?rtid=233,233,/cgi-bin/resultsearch_PF.pl?eid=11969&esortby=cert,11969
IA: Central,Iowa Randonneurs / 915005,ACPB,200,2021/05/22,route TBD (unnamed),/cgi-bin/routesearch_PF.pl?rtid=TBD,TBD,/cgi-bin/resultsearch_PF.pl?eid=12080&esortby=cert,12080
WA: Seattle,Seattle International Randonneurs / 947018,ACPB,400,2021/05/22,Fear is the Mind Killer '400,/cgi-bin/routesearch_PF.pl?rtid=2721,2721,/cgi-bin/resultsearch_PF.pl?eid=12168&esortby=cert,12168
MA: Boston,New England Randonneurs / 921005,ACPB,200,2021/05/22,PDP - Providence Duxbury Providence,/cgi-bin/routesearch_PF.pl?rtid=2746,2746,/cgi-bin/resultsearch_PF.pl?eid=12621&esortby=cert,12621
PA: Eastern,Pennsylvania Randonneurs / 938017,ACPB,400,2021/05/22,New Blue Redeux,/cgi-bin/routesearch_PF.pl?rtid=2375,2375,/cgi-bin/resultsearch_PF.pl?eid=12406&esortby=cert,12406
CA: Davis,Davis Bike Club / 905014,ACPB,600,2021/05/22,Davis Quincy Davis 600k,/cgi-bin/routesearch_PF.pl?rtid=2752,2752,/cgi-bin/resultsearch_PF.pl?eid=12483&esortby=cert,12483
CA: Davis,Davis Bike Club / 905014,ACPB,200,2021/05/22,Davis-Auburn-Davis 200Km,/cgi-bin/routesearch_PF.pl?rtid=1162,1162,/cgi-bin/resultsearch_PF.pl?eid=12501&esortby=cert,12501
NC: Asheville,Asheville International Randonneurs / 933011,ACPB,300,2021/05/22,UNAKA MOUNTAINS 300k,/cgi-bin/routesearch_PF.pl?rtid=1949,1949,/cgi-bin/resultsearch_PF.pl?eid=12423&esortby=cert,12423
TX: Dallas,Lone Star Randonneurs / 943026,RUSAF,120,2021/05/27,route TBD (unnamed),/cgi-bin/routesearch_PF.pl?rtid=TBD,TBD,/cgi-bin/resultsearch_PF.pl?eid=12627&esortby=cert,12627
IL: Quad Cities,Quad Cities Randonneurs / 913042,ACPB,400,2021/05/29,West Union 400K,/cgi-bin/routesearch_PF.pl?rtid=1753,1753,/cgi-bin/resultsearch_PF.pl?eid=12310&esortby=cert,12310
FL: Southern,South Florida Randonneurs / 909014,RUSAB,600,2021/05/29,Jupiter-Okeechobee-Indiantown-Melbourne,/cgi-bin/routesearch_PF.pl?rtid=1575,1575,/cgi-bin/resultsearch_PF.pl?eid=12618&esortby=cert,12618
TX: Dallas,Lone Star Randonneurs / 943026,ACPB,600,2021/05/29,OK is OK 602,/cgi-bin/routesearch_PF.pl?rtid=616,616,/cgi-bin/resultsearch_PF.pl?eid=12012&esortby=cert,12012
MI: Detroit,Detroit Randonneurs / 922015,ACPB,400,2021/05/29,Thumbs Up 400,/cgi-bin/routesearch_PF.pl?rtid=1630,1630,/cgi-bin/resultsearch_PF.pl?eid=12379&esortby=cert,12379
CA: San Diego,San Diego Randonneurs / 905140,RUSAB,200,2021/05/29,San Diego Double Double,/cgi-bin/routesearch_PF.pl?rtid=2738,2738,/cgi-bin/resultsearch_PF.pl?eid=12624&esortby=cert,12624
IL: Quad Cities,Quad Cities Randonneurs / 913042,ACPB,300,2021/05/29,West Union 300K,/cgi-bin/routesearch_PF.pl?rtid=1752,1752,/cgi-bin/resultsearch_PF.pl?eid=12308&esortby=cert,12308
TX: Dallas,Lone Star Randonneurs / 943026,ACPB,400,2021/05/29,OK is OK 400,/cgi-bin/routesearch_PF.pl?rtid=615,615,/cgi-bin/resultsearch_PF.pl?eid=12011&esortby=cert,12011
TX: Central Texas,Heart of Texas Randonneurs / 943049,RUSAB,200,2021/05/29,Ronald Reagan Tour,/cgi-bin/routesearch_PF.pl?rtid=2583,2583,/cgi-bin/resultsearch_PF.pl?eid=12653&esortby=cert,12653
TX: Dallas,Lone Star Randonneurs / 943026,RUSAB,218,2021/05/29,OK is OK 218-Aberfoyle,/cgi-bin/routesearch_PF.pl?rtid=2720,2720,/cgi-bin/resultsearch_PF.pl?eid=12009&esortby=cert,12009
VA: Tidewater,Tidewater Randonneurs / 946002,ACPB,600,2021/05/29,Suffolk 600k,/cgi-bin/routesearch_PF.pl?rtid=2603,2603,/cgi-bin/resultsearch_PF.pl?eid=12068&esortby=cert,12068
TX: Dallas,Lone Star Randonneurs / 943026,RUSAB,300,2021/05/29,OK is OK 300-Aberfoyle,/cgi-bin/routesearch_PF.pl?rtid=2755,2755,/cgi-bin/resultsearch_PF.pl?eid=12010&esortby=cert,12010
IN: Indianapolis,Indiana Randonneurs / 914005,ACPB,400,2021/05/29,Columbus Loop,/cgi-bin/routesearch_PF.pl?rtid=1668,1668,/cgi-bin/resultsearch_PF.pl?eid=12395&esortby=cert,12395
TX: Dallas,Lone Star Randonneurs / 943026,RUSAB,383,2021/05/29,Hound Dog 383K,/cgi-bin/routesearch_PF.pl?rtid=2757,2757,/cgi-bin/resultsearch_PF.pl?eid=12644&esortby=cert,12644
OK: Norman,Oklahoma Randonneurs / 936006,ACPB,300,2021/05/29,Arbuckle 300,/cgi-bin/routesearch_PF.pl?rtid=1675,1675,/cgi-bin/resultsearch_PF.pl?eid=11974&esortby=cert,11974
IL: Quad Cities,Quad Cities Randonneurs / 913042,ACPB,600,2021/05/29,West Union 600K is A OK.,/cgi-bin/routesearch_PF.pl?rtid=2436,2436,/cgi-bin/resultsearch_PF.pl?eid=12311&esortby=cert,12311
TX: Dallas,Lone Star Randonneurs / 943026,ACPB,1000,2021/05/29,Hound Dog 1000k,/cgi-bin/routesearch_PF.pl?rtid=2451,2451,/cgi-bin/resultsearch_PF.pl?eid=12013&esortby=cert,12013
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,200,2021/05/29,James Canyon Jaunt,/cgi-bin/routesearch_PF.pl?rtid=971,971,/cgi-bin/resultsearch_PF.pl?eid=12625&esortby=cert,12625
MA: Boston,New England Randonneurs / 921005,ACPB,300,2021/05/30,Maine Midcoast 300k,/cgi-bin/routesearch_PF.pl?rtid=2756,2756,/cgi-bin/resultsearch_PF.pl?eid=12298&esortby=cert,12298
IL: Quad Cities,Quad Cities Randonneurs / 913042,ACPB,200,2021/05/30,West Union 200k Harmony is Fine with Me,/cgi-bin/routesearch_PF.pl?rtid=2435,2435,/cgi-bin/resultsearch_PF.pl?eid=12309&esortby=cert,12309
CA: Los Angeles,Pacific Coast Highway Randonneurs / 905051,RUSAP,108,2021/05/30,San Gabriel River Populaire,/cgi-bin/routesearch_PF.pl?rtid=1388,1388,/cgi-bin/resultsearch_PF.pl?eid=12643&esortby=cert,12643
NY: Central/Western,Finger Lakes Randonneurs / 932007,ACPB,300,2021/05/31,John's Waterfall 300,/cgi-bin/routesearch_PF.pl?rtid=1589,1589,/cgi-bin/resultsearch_PF.pl?eid=12642&esortby=cert,12642
UT: Salt Lake City,Salt Lake Randonneurs / 944008,RUSAB,400,2021/06/03,Panguitch Loop,/cgi-bin/routesearch_PF.pl?rtid=1678,1678,/cgi-bin/resultsearch_PF.pl?eid=12660&esortby=cert,12660
UT: Salt Lake City,Salt Lake Randonneurs / 944008,ACPB,1000,2021/06/03,Red Rock Randonnée 1000,/cgi-bin/routesearch_PF.pl?rtid=1706,1706,/cgi-bin/resultsearch_PF.pl?eid=12259&esortby=cert,12259
UT: Salt Lake City,Salt Lake Randonneurs / 944008,ACPB,600,2021/06/03,Red Rock Randonnée 600,/cgi-bin/routesearch_PF.pl?rtid=1692,1692,/cgi-bin/resultsearch_PF.pl?eid=12258&esortby=cert,12258
VA: Northern,Northern Virginia Randonneurs / 946020,ACPB,1000,2021/06/04,NVR-IAD-1000k,/cgi-bin/routesearch_PF.pl?rtid=2702,2702,/cgi-bin/resultsearch_PF.pl?eid=12093&esortby=cert,12093
NY: Central/Western,Finger Lakes Randonneurs / 932007,RUSAB,400,2021/06/04,"What Goes Around, Comes Around - Redux",/cgi-bin/routesearch_PF.pl?rtid=469,469,/cgi-bin/resultsearch_PF.pl?eid=12641&esortby=cert,12641
NY: Central/Western,Finger Lakes Randonneurs / 932007,ACPB,400,2021/06/04,Joe's Niagara 400k,/cgi-bin/routesearch_PF.pl?rtid=2750,2750,/cgi-bin/resultsearch_PF.pl?eid=12436&esortby=cert,12436
AK: Anchorage,Denali Randonneurs / 902007,ACPB,400,2021/06/05,route 25 (unnamed),/cgi-bin/routesearch_PF.pl?rtid=25,25,/cgi-bin/resultsearch_PF.pl?eid=12143&esortby=cert,12143
WI: Western,Driftless Randonneurs / 949007,ACPB,400,2021/06/05,Back in Black (River Falls) 400k,/cgi-bin/routesearch_PF.pl?rtid=2061,2061,/cgi-bin/resultsearch_PF.pl?eid=12321&esortby=cert,12321
AK: Anchorage,Denali Randonneurs / 902007,ACPB,200,2021/06/05,Anchorage Seward 200KM Brevet,/cgi-bin/routesearch_PF.pl?rtid=887,887,/cgi-bin/resultsearch_PF.pl?eid=12142&esortby=cert,12142
FL: Central,Central Florida Randonneurs / 909062,RUSAP,100,2021/06/05,San An 100k,/cgi-bin/routesearch_PF.pl?rtid=1266,1266,/cgi-bin/resultsearch_PF.pl?eid=12468&esortby=cert,12468
OH: Columbus,Ohio Randonneurs / 935012,ACPB,400,2021/06/05,2021 Ohio ACP 400k,/cgi-bin/routesearch_PF.pl?rtid=2758,2758,/cgi-bin/resultsearch_PF.pl?eid=11913&esortby=cert,11913
WI: Western,Driftless Randonneurs / 949007,ACPB,300,2021/06/05,Wildcat Mountain Wander 300k,/cgi-bin/routesearch_PF.pl?rtid=2092,2092,/cgi-bin/resultsearch_PF.pl?eid=12373&esortby=cert,12373
IL: Chicago,Great Lakes Randonneurs / 913005,ACPB,200,2021/06/05,route TBD (unnamed),/cgi-bin/routesearch_PF.pl?rtid=TBD,TBD,/cgi-bin/resultsearch_PF.pl?eid=12272&esortby=cert,12272
PA: Eastern,Pennsylvania Randonneurs / 938017,ACPB,200,2021/06/05,Goin' to Hollywood,/cgi-bin/routesearch_PF.pl?rtid=2718,2718,/cgi-bin/resultsearch_PF.pl?eid=12408&esortby=cert,12408
VA: Northern,Northern Virginia Randonneurs / 946020,RUSAB,208,2021/06/05,TouchTheOrlean-200,/cgi-bin/routesearch_PF.pl?rtid=2751,2751,/cgi-bin/resultsearch_PF.pl?eid=12646&esortby=cert,12646
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,400,2021/06/05,Apple Valley Classic 400K,/cgi-bin/routesearch_PF.pl?rtid=685,685,/cgi-bin/resultsearch_PF.pl?eid=12242&esortby=cert,12242
WA: Seattle,Seattle International Randonneurs / 947018,ACPB,600,2021/06/05,2021 Brevet Week 600K Chuckacamano Middle Fork,/cgi-bin/routesearch_PF.pl?rtid=2740,2740,/cgi-bin/resultsearch_PF.pl?eid=12169&esortby=cert,12169
WI: Western,Driftless Randonneurs / 949007,ACPB,200,2021/06/05,Nowhere but Norwalk,/cgi-bin/routesearch_PF.pl?rtid=1856,1856,/cgi-bin/resultsearch_PF.pl?eid=12372&esortby=cert,12372
PA: Eastern,Pennsylvania Randonneurs / 938017,ACPB,600,2021/06/05,Philly Pagoda Pocono 600K,/cgi-bin/routesearch_PF.pl?rtid=2382,2382,/cgi-bin/resultsearch_PF.pl?eid=12407&esortby=cert,12407
VA: Northern,Northern Virginia Randonneurs / 946020,RUSAP,106,2021/06/05,IAD-100,/cgi-bin/routesearch_PF.pl?rtid=2713,2713,/cgi-bin/resultsearch_PF.pl?eid=12645&esortby=cert,12645
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,300,2021/06/05,route 642 (unnamed),/cgi-bin/routesearch_PF.pl?rtid=642,642,/cgi-bin/resultsearch_PF.pl?eid=12241&esortby=cert,12241
CA: Santa Cruz,Santa Cruz Randonneurs / 905106,ACPB,200,2021/06/05,Moss Beach 200,/cgi-bin/routesearch_PF.pl?rtid=154,154,/cgi-bin/resultsearch_PF.pl?eid=12555&esortby=cert,12555
MD: Capital Region,DC Randonneurs / 946012,ACPB,600,2021/06/05,South Mountain Redux Revisited 600k,/cgi-bin/routesearch_PF.pl?rtid=2599,2599,/cgi-bin/resultsearch_PF.pl?eid=12121&esortby=cert,12121
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,600,2021/06/05,Lefthand 600k,/cgi-bin/routesearch_PF.pl?rtid=2763,2763,/cgi-bin/resultsearch_PF.pl?eid=12341&esortby=cert,12341
TX: Dallas,Lone Star Randonneurs / 943026,RUSAP,102,2021/06/05,Rockin' McKinney,/cgi-bin/routesearch_PF.pl?rtid=2621,2621,/cgi-bin/resultsearch_PF.pl?eid=12662&esortby=cert,12662
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,200,2021/06/05,Apple Valley Classic 200,/cgi-bin/routesearch_PF.pl?rtid=581,581,/cgi-bin/resultsearch_PF.pl?eid=12268&esortby=cert,12268
MA: Westfield,New Horizons Cycling Club / 921009,ACPB,300,2021/06/05,route 302 (unnamed),/cgi-bin/routesearch_PF.pl?rtid=302,302,/cgi-bin/resultsearch_PF.pl?eid=12637&esortby=cert,12637
IL: Chicago,Great Lakes Randonneurs / 913005,ACPB,400,2021/06/05,Whitewater Circusworld,/cgi-bin/routesearch_PF.pl?rtid=2257,2257,/cgi-bin/resultsearch_PF.pl?eid=12274&esortby=cert,12274
CA: San Francisco,San Francisco Randonneurs / 905030,RUSAP,104,2021/06/05,El Paseito Mixto 103k,/cgi-bin/routesearch_PF.pl?rtid=1517,1517,/cgi-bin/resultsearch_PF.pl?eid=12607&esortby=cert,12607
WI: Western,Driftless Randonneurs / 949007,ACPB,600,2021/06/05,Cranberry Country 600K,/cgi-bin/routesearch_PF.pl?rtid=2411,2411,/cgi-bin/resultsearch_PF.pl?eid=12322&esortby=cert,12322
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,400,2021/06/05,Lefthand Canyon,/cgi-bin/routesearch_PF.pl?rtid=183,183,/cgi-bin/resultsearch_PF.pl?eid=12340&esortby=cert,12340
VA: Northern,Northern Virginia Randonneurs / 946020,RUSAP,106,2021/06/06,Leesburg Pop,/cgi-bin/routesearch_PF.pl?rtid=2565,2565,/cgi-bin/resultsearch_PF.pl?eid=12647&esortby=cert,12647
CA: Los Angeles,Pacific Coast Highway Randonneurs / 905051,ACPB,200,2021/06/06,Santa Barbara Easy 200k,/cgi-bin/routesearch_PF.pl?rtid=1977,1977,/cgi-bin/resultsearch_PF.pl?eid=12198&esortby=cert,12198
TX: Dallas,Lone Star Randonneurs / 943026,RUSAP,119,2021/06/06,Wolfe Pack Pop,/cgi-bin/routesearch_PF.pl?rtid=2736,2736,/cgi-bin/resultsearch_PF.pl?eid=12626&esortby=cert,12626
VA: Northern,Northern Virginia Randonneurs / 946020,RUSAB,209,2021/06/06,Sterling-Thurmont-200,/cgi-bin/routesearch_PF.pl?rtid=2741,2741,/cgi-bin/resultsearch_PF.pl?eid=12648&esortby=cert,12648
WI: Western,Driftless Randonneurs / 949007,ACPB,1000,2021/06/11,Tour of the Driftless 1000K,/cgi-bin/routesearch_PF.pl?rtid=2251,2251,/cgi-bin/resultsearch_PF.pl?eid=12323&esortby=cert,12323
MI: Detroit,Detroit Randonneurs / 922015,ACPB,400,2021/06/12,Go to Hell Backwards 400k,/cgi-bin/routesearch_PF.pl?rtid=2703,2703,/cgi-bin/resultsearch_PF.pl?eid=12381&esortby=cert,12381
IA: Central,Iowa Randonneurs / 915005,ACPB,300,2021/06/12,Brushy Raccoon 300k,/cgi-bin/routesearch_PF.pl?rtid=1923,1923,/cgi-bin/resultsearch_PF.pl?eid=12083&esortby=cert,12083
TX: Houston,Houston Randonneurs / 943030,ACPB,200,2021/06/12,route 289 (unnamed),/cgi-bin/routesearch_PF.pl?rtid=289,289,/cgi-bin/resultsearch_PF.pl?eid=12058&esortby=cert,12058
MI: Detroit,Detroit Randonneurs / 922015,ACPB,200,2021/06/12,200k West,/cgi-bin/routesearch_PF.pl?rtid=1423,1423,/cgi-bin/resultsearch_PF.pl?eid=12380&esortby=cert,12380
IA: Central,Iowa Randonneurs / 915005,ACPB,200,2021/06/12,Brushy Trestle (Ames start),/cgi-bin/routesearch_PF.pl?rtid=1919,1919,/cgi-bin/resultsearch_PF.pl?eid=12082&esortby=cert,12082
IA: Central,Iowa Randonneurs / 915005,ACPB,600,2021/06/12,route TBD (unnamed),/cgi-bin/routesearch_PF.pl?rtid=TBD,TBD,/cgi-bin/resultsearch_PF.pl?eid=12085&esortby=cert,12085
NJ: NYC and Princeton,New Jersey Randonneurs / 930029,ACPB,300,2021/06/12,route 15 (unnamed),/cgi-bin/routesearch_PF.pl?rtid=15,15,/cgi-bin/resultsearch_PF.pl?eid=11970&esortby=cert,11970
TX: Dallas,Lone Star Randonneurs / 943026,ACPB,200,2021/06/12,Spanish Fort,/cgi-bin/routesearch_PF.pl?rtid=880,880,/cgi-bin/resultsearch_PF.pl?eid=12014&esortby=cert,12014
SD: Sioux Falls,Falls Area Randonneurs / 941005,ACPB,300,2021/06/12,Triple Threat 304K,/cgi-bin/routesearch_PF.pl?rtid=1529,1529,/cgi-bin/resultsearch_PF.pl?eid=12133&esortby=cert,12133
CA: San Francisco,San Francisco Randonneurs / 905030,ACPB,200,2021/06/12,Dillon Beach,/cgi-bin/routesearch_PF.pl?rtid=2376,2376,/cgi-bin/resultsearch_PF.pl?eid=12608&esortby=cert,12608
NC: Asheville,Asheville International Randonneurs / 933011,ACPB,400,2021/06/12,Asheville-Damascus-Asheville 400k,/cgi-bin/routesearch_PF.pl?rtid=1747,1747,/cgi-bin/resultsearch_PF.pl?eid=12424&esortby=cert,12424
VA: Northern,Northern Virginia Randonneurs / 946020,RUSAB,200,2021/06/12,NASA 200k,/cgi-bin/routesearch_PF.pl?rtid=2710,2710,/cgi-bin/resultsearch_PF.pl?eid=12667&esortby=cert,12667
MI: Detroit,Detroit Randonneurs / 922015,ACPB,600,2021/06/12,Go to Hell 600km,/cgi-bin/routesearch_PF.pl?rtid=2704,2704,/cgi-bin/resultsearch_PF.pl?eid=12382&esortby=cert,12382
IA: Central,Iowa Randonneurs / 915005,ACPB,400,2021/06/12,route TBD (unnamed),/cgi-bin/routesearch_PF.pl?rtid=TBD,TBD,/cgi-bin/resultsearch_PF.pl?eid=12084&esortby=cert,12084
MT: Bozeman,Gallatin Valley Bicycle Club / 926001,ACPB,200,2021/06/12,Shields Valley 200,/cgi-bin/routesearch_PF.pl?rtid=800,800,/cgi-bin/resultsearch_PF.pl?eid=12417&esortby=cert,12417
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,300,2021/06/12,CS Cripple Creek  Pine Junction,/cgi-bin/routesearch_PF.pl?rtid=1017,1017,/cgi-bin/resultsearch_PF.pl?eid=12339&esortby=cert,12339
