region,club,type,distance,date,finishers,dnf,eid
WA: Seattle,Seattle International Randonneurs / 947018,RUSAP,102.0,2018/07/14,44,5.0,9494
GA: Atlanta,Audax Atlanta / 910004,ACPB,200.0,2018/07/14,0,,9530
TX: Houston,Houston Randonneurs / 943030,RUSAB,200.0,2018/07/14,7,0.0,9114
MA: Boston,New England Randonneurs / 921005,ACPB,600.0,2018/07/14,22,5.0,9518
AL: Birmingham,Montgomery Bicycle Club / 901005,ACPB,200.0,2018/07/14,12,1.0,8908
CA: San Francisco,San Francisco Randonneurs / 905030,ACPB,200.0,2018/07/14,21,2.0,9041
TX: Houston,Houston Randonneurs / 943030,RUSAB,300.0,2018/07/14,4,0.0,9115
CA: San Francisco,San Francisco Randonneurs / 905030,ACPB,200.0,2018/07/15,17,2.0,9043
CO: Boulder,Rocky Mountain Cycling Club / 906002,RUSAB,200.0,2018/07/15,8,1.0,9359
CO: Boulder,Rocky Mountain Cycling Club / 906002,RUSAB,200.0,2018/07/16,11,0.0,9360
CO: Boulder,Rocky Mountain Cycling Club / 906002,RUSAB,200.0,2018/07/17,10,0.0,9361
UT: Salt Lake City,Salt Lake Randonneurs / 944008,RUSAP,134.0,2018/07/21,0,,9745
UT: Salt Lake City,Salt Lake Randonneurs / 944008,RUSAB,200.0,2018/07/21,5,0.0,9739
NC: High Point,Bicycle For Life Club / 933057,ACPB,600.0,2018/07/21,2,0.0,9415
MO: Kansas City,Audax Kansas City / 925005,RUSAP,104.0,2018/07/21,6,0.0,9708
NC: High Point,Bicycle For Life Club / 933057,ACPB,200.0,2018/07/21,6,0.0,9412
NC: High Point,Bicycle For Life Club / 933057,ACPB,1000.0,2018/07/21,3,0.0,9416
NC: High Point,Bicycle For Life Club / 933057,ACPB,300.0,2018/07/21,0,,9413
WA: Seattle,Seattle International Randonneurs / 947018,ACPB,200.0,2018/07/21,42,1.0,9495
NC: High Point,Bicycle For Life Club / 933057,ACPB,400.0,2018/07/21,1,0.0,9414
WI: Western,Driftless Randonneurs / 949007,RUSAP,100.0,2018/07/22,4,0.0,9388
WA: Seattle,Seattle International Randonneurs / 947018,ACPB,1000.0,2018/07/27,13,2.0,9496
FL: Central,Central Florida Randonneurs / 909062,ACPB,200.0,2018/07/27,14,4.0,9560
CA: San Diego,San Diego Randonneurs / 905140,ACPB,200.0,2018/07/27,1,0.0,9005
OR: Eugene,South Willamette Randonneurs / 937003,ACPB,400.0,2018/07/27,23,2.0,9432
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,300.0,2018/07/28,16,0.0,9253
AK: Anchorage,Denali Randonneurs / 902007,RUSAP,100.0,2018/07/28,7,1.0,8853
MT: Bozeman,Gallatin Valley Bicycle Club / 926001,ACPB,300.0,2018/07/28,1,3.0,9426
CA: San Francisco,San Francisco Randonneurs / 905030,ACPB,200.0,2018/07/28,58,7.0,9044
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,200.0,2018/07/28,3,0.0,9254
MO: St. Louis,St Louis Cycling Club / 925034,RUSAB,200.0,2018/07/28,3,0.0,9722
TX: Dallas,Lone Star Randonneurs / 943026,RUSAP,102.0,2018/07/28,8,1.0,9741
AZ: Phoenix,Arizona Randonneurs / 903020,RUSAB,362.0,2018/07/28,2,4.0,9713
AK: Anchorage,Denali Randonneurs / 902007,RUSAB,200.0,2018/07/28,7,1.0,8854
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,200.0,2018/07/29,9,0.0,9255
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,RUSAP,106.0,2018/07/29,1,0.0,9256
NC: High Point,Bicycle For Life Club / 933057,ACPB,400.0,2018/08/04,2,0.0,9418
WA: Seattle,Seattle International Randonneurs / 947018,ACPB,300.0,2018/08/04,32,1.0,9497
MA: Westfield,Northeast Sport Cyclists / 921033,ACPB,200.0,2018/08/04,0,,9228
CA: Santa Rosa,Santa Rosa Randonneurs / 905171,ACPB,300.0,2018/08/04,19,0.0,9308
NC: High Point,Bicycle For Life Club / 933057,ACPB,300.0,2018/08/04,1,1.0,9417
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,300.0,2018/08/04,6,1.0,9362
CA: San Diego,San Diego Randonneurs / 905140,RUSAP,100.0,2018/08/04,3,0.0,9023
CA: San Francisco,San Francisco Randonneurs / 905030,RUSAP,112.0,2018/08/05,29,1.0,9046
CA: San Francisco,San Francisco Randonneurs / 905030,RUSAP,103.0,2018/08/05,22,2.0,9045
MO: St. Louis,St Louis Cycling Club / 925034,RUSAB,200.0,2018/08/11,1,0.0,9723
TX: Houston,Houston Randonneurs / 943030,RUSAB,200.0,2018/08/11,6,0.0,9116
AK: Anchorage,Denali Randonneurs / 902007,ACPB,300.0,2018/08/11,1,1.0,8855
MA: Boston,New England Randonneurs / 921005,ACPB,200.0,2018/08/11,11,1.0,9520
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,RUSAP,105.0,2018/08/11,20,0.0,9650
IL: Chicago,Great Lakes Randonneurs / 913005,ACPB,200.0,2018/08/11,11,1.0,9087
AK: Anchorage,Denali Randonneurs / 902007,ACPB,400.0,2018/08/11,0,,8856
CA: San Francisco,San Francisco Randonneurs / 905030,ACPB,200.0,2018/08/11,35,2.0,9047
AK: Anchorage,Denali Randonneurs / 902007,ACPB,600.0,2018/08/11,1,0.0,8857
IL: Chicago,Great Lakes Randonneurs / 913005,RUSAP,100.0,2018/08/12,7,0.0,9749
CA: San Diego,San Diego Randonneurs / 905140,ACPB,200.0,2018/08/12,7,0.0,9006
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,RM,1209.0,2018/08/13,75,13.0,9257
CA: San Diego,San Diego Randonneurs / 905140,RUSAP,100.0,2018/08/14,0,,9743
TN: Nashville,Harpeth Bicycle Club / 942046,RUSAB,200.0,2018/08/17,2,0.0,9212
TN: Nashville,Harpeth Bicycle Club / 942046,RUSAB,300.0,2018/08/17,0,,9744
MT: Bozeman,Gallatin Valley Bicycle Club / 926001,ACPB,600.0,2018/08/17,0,,9427
UT: Salt Lake City,Salt Lake Randonneurs / 944008,RUSAP,101.0,2018/08/18,1,0.0,9748
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,200.0,2018/08/18,16,1.0,9363
FL: Southern,South Florida Randonneurs / 909014,ACPB,200.0,2018/08/18,23,0.0,9313
AK: Anchorage,Denali Randonneurs / 902007,ACPB,200.0,2018/08/18,14,0.0,8858
NY: Central/Western,Rochester Bicycling Club / 932030,ACPB,200.0,2018/08/18,6,0.0,9628
AZ: Phoenix,Arizona Randonneurs / 903020,RUSAB,200.0,2018/08/18,9,1.0,9714
OR: Portland,Oregon Randonneurs / 937020,RUSAP,105.0,2018/08/18,3,0.0,9545
TX: Austin,Hill Country Randonneurs / 943025,RUSAB,200.0,2018/08/18,5,0.0,9711
NC: Raleigh,North Carolina Bicycle Club / 933045,RUSAP,100.0,2018/08/18,8,0.0,8982
CO: Boulder,Rocky Mountain Cycling Club / 906002,RUSAP,108.0,2018/08/18,3,1.0,9752
FL: Central,Central Florida Randonneurs / 909062,ACPB,200.0,2018/08/18,34,3.0,9561
AZ: Phoenix,Arizona Randonneurs / 903020,RUSAP,120.0,2018/08/18,0,,9718
GA: Atlanta,Audax Atlanta / 910004,RUSAP,109.0,2018/08/18,19,1.0,9663
MO: Kansas City,Audax Kansas City / 925005,ACPB,200.0,2018/08/18,17,3.0,9167
OR: Portland,Oregon Randonneurs / 937020,ACPB,200.0,2018/08/18,16,2.0,9546
MA: Boston,New England Randonneurs / 921005,ACPB,300.0,2018/08/18,22,1.0,9521
NC: Raleigh,North Carolina Bicycle Club / 933045,ACPB,200.0,2018/08/18,16,0.0,8983
WA: Seattle,Seattle International Randonneurs / 947018,ACPB,400.0,2018/08/18,35,4.0,9498
NE: Omaha,Nebraska Sandhills Randonneurs / 927005,ACPB,200.0,2018/08/18,1,0.0,9152
UT: Salt Lake City,Salt Lake Randonneurs / 944008,RUSAB,201.0,2018/08/18,4,0.0,9747
MA: Westfield,Northeast Sport Cyclists / 921033,ACPB,300.0,2018/08/18,4,0.0,9229
PA: Pittsburgh,Western Pennsylvania Bicycle Club / 938016,RUSAB,200.0,2018/08/18,3,1.0,9750
CA: San Diego,San Diego Randonneurs / 905140,ACPB,200.0,2018/08/18,17,0.0,9007
NJ: NYC and Princeton,New Jersey Randonneurs / 930029,RUSAP,120.0,2018/08/18,42,2.0,9716
PA: Eastern,Pennsylvania Randonneurs / 938017,ACPB,200.0,2018/08/18,20,2.0,9143
MD: Capital Region,DC Randonneurs / 946012,ACPB,200.0,2018/08/18,20,1.0,9328
VA: Tidewater,Tidewater Randonneurs / 946002,ACPB,200.0,2018/08/18,0,,8993
MI: Detroit,Detroit Randonneurs / 922015,RUSAP,104.0,2018/08/18,15,0.0,9677
TX: Dallas,Lone Star Randonneurs / 943026,ACPB,200.0,2018/08/18,9,0.0,8943
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,RUSAP,102.0,2018/08/18,8,0.0,9649
AL: Birmingham,Montgomery Bicycle Club / 901005,RUSAP,100.0,2018/08/18,13,5.0,8909
CA: San Francisco,San Francisco Randonneurs / 905030,ACPB,200.0,2018/08/18,73,4.0,9048
TX: Houston,Houston Randonneurs / 943030,RUSAP,106.0,2018/08/18,10,1.0,9729
VA: Tidewater,Tidewater Randonneurs / 946002,RUSAP,100.0,2018/08/18,4,0.0,9710
WA: Seattle,Seattle International Randonneurs / 947018,RUSAP,100.0,2018/08/18,29,7.0,9499
NJ: NYC and Princeton,New Jersey Randonneurs / 930029,RUSAP,100.0,2018/08/19,25,0.0,9717
CA: San Diego,San Diego Randonneurs / 905140,RUSAP,100.0,2018/08/19,7,0.0,9746
TX: Brownsville,RGV Randos / 943005,RUSAP,109.0,2018/08/19,74,28.0,9709
OH: Columbus,Ohio Randonneurs / 935012,RUSAP,100.0,2018/08/19,25,0.0,9676
TX: Austin,Hill Country Randonneurs / 943025,RUSAP,100.0,2018/08/19,6,4.0,9712
CA: San Luis Obispo,San Luis Obispo Randonneurs / 905166,RUSAP,109.0,2018/08/19,5,3.0,9778
TX: Dallas,Lone Star Randonneurs / 943026,RUSAP,100.0,2018/08/19,15,0.0,9651
OH: Columbus,Ohio Randonneurs / 935012,RUSAB,200.0,2018/08/19,14,0.0,9707
CA: Davis,Davis Bike Club / 905014,RUSAB,200.0,2018/08/19,26,2.0,9591
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,200.0,2018/08/25,7,1.0,9259
GA: Atlanta,Audax Atlanta / 910004,ACPB,200.0,2018/08/25,21,2.0,9531
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,RUSAP,123.0,2018/08/25,1,0.0,9258
CA: Santa Cruz,Santa Cruz Randonneurs / 905106,ACPB,1000.0,2018/08/26,22,10.0,8900
CA: Santa Cruz,Santa Cruz Randonneurs / 905106,RM,1211.0,2018/08/26,11,6.0,8901
CA: Los Angeles,Channel Islands Bike Club / 905082,ACPB,200.0,2018/08/26,11,0.0,9588
IL: Chicago,Great Lakes Randonneurs / 913005,RM,1227.0,2018/08/30,57,5.0,9077
TX: Dallas,Lone Star Randonneurs / 943026,ACPB,200.0,2018/09/01,3,0.0,8944
CA: San Diego,San Diego Randonneurs / 905140,RUSAP,100.0,2018/09/01,3,0.0,9024
NY: Central/Western,Rochester Bicycling Club / 932030,ACPB,600.0,2018/09/01,3,0.0,9564
NC: Asheville,Asheville International Randonneurs / 933011,RUSAP,101.0,2018/09/01,2,0.0,9622
TX: Dallas,Lone Star Randonneurs / 943026,RUSAB,362.0,2018/09/01,0,,8945
TX: Dallas,Lone Star Randonneurs / 943026,ACPB,600.0,2018/09/01,2,1.0,8946
CA: Davis,Davis Bike Club / 905014,RUSAB,200.0,2018/09/01,12,1.0,9442
WA: Seattle,Seattle International Randonneurs / 947018,ACPB,600.0,2018/09/01,18,11.0,9500
NY: Central/Western,Rochester Bicycling Club / 932030,ACPB,300.0,2018/09/01,1,0.0,9563
TX: Dallas,Lone Star Randonneurs / 943026,ACPB,200.0,2018/09/03,2,0.0,8947
NY: Central/Western,Rochester Bicycling Club / 932030,ACPB,200.0,2018/09/08,1,0.0,9480
MO: Kansas City,Audax Kansas City / 925005,ACPB,300.0,2018/09/08,6,2.0,9169
GA: Atlanta,Audax Atlanta / 910004,ACPB,200.0,2018/09/08,13,0.0,9532
PA: Eastern,Pennsylvania Randonneurs / 938017,ACPB,200.0,2018/09/08,33,1.0,9144
OR: Portland,Oregon Randonneurs / 937020,ACPB,200.0,2018/09/08,7,0.0,9548
MD: Capital Region,DC Randonneurs / 946012,ACPB,200.0,2018/09/08,18,0.0,9329
TX: Austin,Hill Country Randonneurs / 943025,RUSAP,100.0,2018/09/08,5,0.0,9792
CA: San Francisco,San Francisco Randonneurs / 905030,ACPB,300.0,2018/09/08,30,5.0,9049
WA: Tri-Cities,Desert River Randonneurs / 947004,ACPB,600.0,2018/09/08,5,2.0,9129
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,200.0,2018/09/08,13,1.0,9364
AK: Anchorage,Denali Randonneurs / 902007,RUSAP,100.0,2018/09/08,10,3.0,8859
MO: Kansas City,Audax Kansas City / 925005,ACPB,200.0,2018/09/08,0,,9170
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,600.0,2018/09/08,7,0.0,9365
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,600.0,2018/09/08,6,6.0,9260
TX: Dallas,Lone Star Randonneurs / 943026,RUSAP,100.0,2018/09/08,3,0.0,9794
OR: Portland,Oregon Randonneurs / 937020,RUSAP,103.0,2018/09/08,0,,9547
AK: Anchorage,Denali Randonneurs / 902007,ACPB,200.0,2018/09/08,2,0.0,8860
MO: Kansas City,Audax Kansas City / 925005,RUSAP,100.0,2018/09/09,0,,9644
MO: Kansas City,Audax Kansas City / 925005,ACPB,200.0,2018/09/09,2,0.0,9168
TN: Nashville,Harpeth Bicycle Club / 942046,ACPB,1000.0,2018/09/13,7,8.0,9211
TX: West Texas,West Texas Randonneurs / 943003,ACPB,200.0,2018/09/14,0,,8892
WA: Seattle,Seattle International Randonneurs / 947018,ACPB,1000.0,2018/09/14,17,11.0,9501
TX: West Texas,West Texas Randonneurs / 943003,RUSAP,100.0,2018/09/14,0,,8893
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,400.0,2018/09/15,7,2.0,9366
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,RUSAP,102.0,2018/09/15,1,0.0,9261
TX: Houston,Houston Randonneurs / 943030,ACPB,300.0,2018/09/15,4,0.0,9119
AK: Anchorage,Denali Randonneurs / 902007,RUSAP,100.0,2018/09/15,11,1.0,8861
AL: Birmingham,Montgomery Bicycle Club / 901005,ACPB,300.0,2018/09/15,4,1.0,8910
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,200.0,2018/09/15,4,2.0,9262
TX: Dallas,Lone Star Randonneurs / 943026,ACPB,400.0,2018/09/15,4,0.0,8948
TX: Houston,Houston Randonneurs / 943030,RUSAP,100.0,2018/09/15,2,0.0,9117
MI: Detroit,Detroit Randonneurs / 922015,ACPB,200.0,2018/09/15,12,1.0,9607
MD: Capital Region,DC Randonneurs / 946012,ACPB,300.0,2018/09/15,15,1.0,9330
CA: San Francisco,San Francisco Randonneurs / 905030,ACPB,200.0,2018/09/15,12,0.0,9050
TX: Houston,Houston Randonneurs / 943030,ACPB,200.0,2018/09/15,2,1.0,9118
UT: Salt Lake City,Salt Lake Randonneurs / 944008,RUSAP,103.0,2018/09/15,4,0.0,9815
MT: Bozeman,Gallatin Valley Bicycle Club / 926001,ACPB,200.0,2018/09/16,7,1.0,9428
PA: Pittsburgh,Western Pennsylvania Bicycle Club / 938016,RUSAP,100.0,2018/09/16,8,0.0,9810
OR: Portland,Oregon Randonneurs / 937020,ACPB,1000.0,2018/09/21,6,4.0,9549
NE: Omaha,Nebraska Sandhills Randonneurs / 927005,ACPB,400.0,2018/09/22,7,0.0,9153
WA: Seattle,Seattle International Randonneurs / 947018,RUSAP,107.0,2018/09/22,26,0.0,9812
CA: Los Angeles,Channel Islands Bike Club / 905082,ACPB,200.0,2018/09/22,0,,9589
MO: St. Louis,St Louis Randonneurs / 925006,ACPB,300.0,2018/09/22,0,,9287
NE: Omaha,Nebraska Sandhills Randonneurs / 927005,RUSAB,315.0,2018/09/22,0,,9733
SD: Sioux Falls,Falls Area Randonneurs / 941005,ACPB,200.0,2018/09/22,1,0.0,9195
NY: Central/Western,Rochester Bicycling Club / 932030,ACPB,400.0,2018/09/22,2,1.0,9565
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,RUSAP,131.0,2018/09/22,9,0.0,9263
TX: Dallas,Lone Star Randonneurs / 943026,ACPB,300.0,2018/09/22,4,0.0,8949
CA: San Francisco,San Francisco Randonneurs / 905030,ACPB,400.0,2018/09/22,8,6.0,9051
MO: St. Louis,St Louis Randonneurs / 925006,ACPB,200.0,2018/09/22,4,1.0,9286
MO: St. Louis,St Louis Randonneurs / 925006,ACPB,300.0,2018/09/29,1,0.0,9283
TX: Dallas,Lone Star Randonneurs / 943026,ACPB,600.0,2018/09/29,10,1.0,8953
IL: Chicago,Great Lakes Randonneurs / 913005,ACPB,300.0,2018/09/29,13,1.0,9086
TX: Dallas,Lone Star Randonneurs / 943026,ACPB,200.0,2018/09/29,6,0.0,8950
MO: St. Louis,St Louis Randonneurs / 925006,ACPB,400.0,2018/09/29,2,0.0,9284
TX: Dallas,Lone Star Randonneurs / 943026,ACPB,300.0,2018/09/29,1,0.0,8951
TX: Austin,Hill Country Randonneurs / 943025,RUSAB,200.0,2018/09/29,2,0.0,8973
TX: Brownsville,RGV Randos / 943005,ACPB,200.0,2018/09/29,0,,9075
MO: St. Louis,St Louis Randonneurs / 925006,ACPB,600.0,2018/09/29,12,2.0,9285
MO: St. Louis,St Louis Randonneurs / 925006,ACPB,200.0,2018/09/29,1,1.0,9282
TX: Dallas,Lone Star Randonneurs / 943026,ACPB,400.0,2018/09/29,4,1.0,8952
IL: Chicago,Great Lakes Randonneurs / 913005,ACPB,200.0,2018/09/29,5,1.0,9085
TX: Brownsville,RGV Randos / 943005,ACPB,300.0,2018/09/29,0,,9076
MD: Capital Region,DC Randonneurs / 946012,ACPB,400.0,2018/09/29,16,1.0,9331
IN: Indianapolis,Indiana Randonneurs / 914005,ACPB,200.0,2018/09/29,8,1.0,9375
IL: Chicago,Great Lakes Randonneurs / 913005,RUSAP,100.0,2018/09/30,2,0.0,9088
MA: Boston,New England Randonneurs / 921005,RUSAB,207.0,2018/10/06,15,1.0,9665
NC: High Point,Bicycle For Life Club / 933057,ACPB,1000.0,2018/10/06,2,0.0,9421
AZ: Phoenix,Arizona Randonneurs / 903020,RUSAP,110.0,2018/10/06,0,,9720
NY: Central/Western,Rochester Bicycling Club / 932030,ACPB,600.0,2018/10/06,4,0.0,9567
IL: Chicago,Great Lakes Randonneurs / 913005,RUSAB,400.0,2018/10/06,3,0.0,9625
NE: Omaha,Nebraska Sandhills Randonneurs / 927005,ACPB,600.0,2018/10/06,4,3.0,9154
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,200.0,2018/10/06,7,0.0,9367
GA: Atlanta,Audax Atlanta / 910004,ACPB,400.0,2018/10/06,5,0.0,9533
AZ: Phoenix,Arizona Randonneurs / 903020,RUSAB,200.0,2018/10/06,0,,9715
CA: San Diego,San Diego Randonneurs / 905140,RUSAP,100.0,2018/10/06,5,0.0,9025
LA: New Orleans,Crescent City Randonneurs / 918002,RUSAB,300.0,2018/10/06,0,2.0,10010
MA: Boston,New England Randonneurs / 921005,RUSAP,114.0,2018/10/06,8,5.0,9664
NC: High Point,Bicycle For Life Club / 933057,ACPB,600.0,2018/10/06,6,1.0,9420
TX: Dallas,Lone Star Randonneurs / 943026,RUSAP,170.0,2018/10/06,6,2.0,9868
OR: Portland,Oregon Randonneurs / 937020,ACPB,200.0,2018/10/06,16,1.0,9550
NY: Central/Western,Rochester Bicycling Club / 932030,ACPB,300.0,2018/10/06,2,0.0,9566
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,200.0,2018/10/06,12,1.0,9264
MA: Westfield,Northeast Sport Cyclists / 921033,ACPB,200.0,2018/10/07,26,3.0,9230
MA: Westfield,Northeast Sport Cyclists / 921033,RUSAP,100.0,2018/10/07,4,0.0,9231
MA: Westfield,Northeast Sport Cyclists / 921033,RUSAP,170.0,2018/10/07,8,0.0,9232
FL: Central,Central Florida Randonneurs / 909062,RUSAP,105.0,2018/10/07,14,0.0,9963
TX: Houston,Houston Randonneurs / 943030,ACPB,1000.0,2018/10/13,5,1.0,9122
MD: Capital Region,DC Randonneurs / 946012,ACPB,600.0,2018/10/13,9,8.0,9332
CA: San Francisco,San Francisco Randonneurs / 905030,ACPB,600.0,2018/10/13,6,5.0,9052
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,RUSAP,125.0,2018/10/13,5,0.0,9265
WI: Western,Driftless Randonneurs / 949007,ACPB,200.0,2018/10/13,4,0.0,9389
TX: Houston,Houston Randonneurs / 943030,RUSAB,200.0,2018/10/13,4,0.0,9120
NY: Central/Western,Rochester Bicycling Club / 932030,ACPB,200.0,2018/10/13,1,0.0,9568
IL: Quad Cities,Quad Cities Randonneurs / 913042,ACPB,200.0,2018/10/13,1,0.0,9463
TX: Austin,Hill Country Randonneurs / 943025,RUSAB,300.0,2018/10/13,4,0.0,8974
MI: Detroit,Detroit Randonneurs / 922015,ACPB,200.0,2018/10/13,16,1.0,9608
TX: Houston,Houston Randonneurs / 943030,ACPB,400.0,2018/10/13,4,5.0,9121
WI: Western,Driftless Randonneurs / 949007,RUSAP,113.0,2018/10/14,0,,9813
CA: San Diego,San Diego Randonneurs / 905140,RUSAB,200.0,2018/10/14,8,0.0,9028
MA: Boston,New England Randonneurs / 921005,RUSAB,204.0,2018/10/20,14,0.0,9795
PA: Eastern,Pennsylvania Randonneurs / 938017,RUSAB,200.0,2018/10/20,28,2.0,9145
CA: San Francisco,San Francisco Randonneurs / 905030,RUSAB,200.0,2018/10/20,64,1.0,9053
TN: Nashville,Harpeth Bicycle Club / 942046,RUSAB,200.0,2018/10/20,0,,9213
TX: Dallas,Lone Star Randonneurs / 943026,RUSAP,102.0,2018/10/20,6,0.0,10609
PA: Eastern,Pennsylvania Randonneurs / 938017,RUSAP,150.0,2018/10/20,4,0.0,9146
CA: Davis,Davis Bike Club / 905014,RUSAB,200.0,2018/10/27,7,0.0,9446
MO: Kansas City,Audax Kansas City / 925005,RUSAP,111.0,2018/10/27,7,0.0,10285
TX: Dallas,Lone Star Randonneurs / 943026,RUSAB,217.0,2018/10/27,2,0.0,8954
CA: Davis,Davis Bike Club / 905014,RUSAP,100.0,2018/10/27,6,0.0,9447
MD: Capital Region,DC Randonneurs / 946012,RUSAB,200.0,2018/10/27,6,0.0,9333
NC: Asheville,Asheville International Randonneurs / 933011,RUSAP,100.0,2018/10/27,4,0.0,9623
TX: Dallas,Lone Star Randonneurs / 943026,RUSAB,300.0,2018/10/27,7,0.0,8955
LA: New Orleans,Crescent City Randonneurs / 918002,RUSAB,400.0,2018/10/27,4,0.0,10299
WA: Seattle,Seattle International Randonneurs / 947018,RUSAP,104.0,2018/10/27,29,1.0,10168
CA: Davis,Davis Bike Club / 905014,RUSAB,300.0,2018/10/27,8,1.0,9445
CA: Los Angeles,Channel Islands Bike Club / 905082,RUSAB,200.0,2018/10/28,9,0.0,9590
TX: Austin,Hill Country Randonneurs / 943025,RUSAB,400.0,2018/11/03,5,0.0,8975
OR: Portland,Oregon Randonneurs / 937020,RUSAP,104.0,2018/11/03,12,0.0,9551
AZ: Phoenix,Arizona Randonneurs / 903020,RUSAB,200.0,2018/11/03,4,0.0,9866
MA: Boston,New England Randonneurs / 921005,RUSAB,200.0,2018/11/03,7,0.0,9793
CO: Boulder,Rocky Mountain Cycling Club / 906002,RUSAB,200.0,2018/11/03,9,0.0,9368
AL: Birmingham,Montgomery Bicycle Club / 901005,RUSAP,100.0,2018/11/03,8,0.0,8911
CA: Fresno,Fresno Cycling Club / 905058,RUSAP,139.0,2018/11/03,12,2.0,9000
GA: Atlanta,Audax Atlanta / 910004,RUSAB,211.0,2018/11/03,7,0.0,9534
CA: San Francisco,San Francisco Randonneurs / 905030,RUSAB,202.0,2018/11/03,140,4.0,9054
CA: San Diego,San Diego Randonneurs / 905140,RUSAP,100.0,2018/11/03,5,0.0,9026
FL: Southern,South Florida Randonneurs / 909014,RM,1600.0,2018/11/04,30,10.0,9315
PA: Eastern,Pennsylvania Randonneurs / 938017,RUSAB,200.0,2018/11/10,10,0.0,9147
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,RUSAB,202.0,2018/11/10,3,0.0,10617
MD: Capital Region,DC Randonneurs / 946012,RUSAB,200.0,2018/11/10,29,1.0,9334
TX: Dallas,Lone Star Randonneurs / 943026,RUSAB,400.0,2018/11/10,4,0.0,8956
TX: Dallas,Lone Star Randonneurs / 943026,RUSAP,100.0,2018/11/17,1,0.0,8957
TX: Houston,Houston Randonneurs / 943030,RUSAB,200.0,2018/11/17,6,0.0,9123
PA: Eastern,Pennsylvania Randonneurs / 938017,RUSAP,107.0,2018/11/17,5,0.0,10194
AZ: Phoenix,Arizona Randonneurs / 903020,RUSAB,200.0,2018/11/17,6,1.0,9867
TX: Austin,Hill Country Randonneurs / 943025,RUSAB,400.0,2018/11/17,5,0.0,9817
TX: Dallas,Lone Star Randonneurs / 943026,RUSAB,300.0,2018/11/17,4,0.0,8958
NE: Omaha,Nebraska Sandhills Randonneurs / 927005,RUSAP,106.0,2018/11/17,2,0.0,10616
TX: Houston,Houston Randonneurs / 943030,RUSAB,400.0,2018/11/17,3,0.0,9124
LA: New Orleans,Crescent City Randonneurs / 918002,RUSAB,600.0,2018/11/17,0,,10300
TN: Nashville,Harpeth Bicycle Club / 942046,RUSAB,200.0,2018/11/24,3,0.0,9215
TX: Dallas,Lone Star Randonneurs / 943026,RUSAB,210.0,2018/11/24,2,0.0,8960
TX: Dallas,Lone Star Randonneurs / 943026,RUSAP,100.0,2018/11/24,1,0.0,8959
TN: Nashville,Harpeth Bicycle Club / 942046,RUSAP,100.0,2018/11/24,1,1.0,9214
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,RUSAP,101.0,2018/11/25,0,,10620
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,RUSAB,200.0,2018/12/01,4,0.0,10648
CA: San Francisco,San Francisco Randonneurs / 905030,RUSAB,205.0,2018/12/01,28,4.0,9055
CA: San Diego,San Diego Randonneurs / 905140,RUSAB,400.0,2018/12/01,2,0.0,10613
WA: Seattle,Seattle International Randonneurs / 947018,RUSAB,203.0,2018/12/01,3,1.0,10642
PA: Eastern,Pennsylvania Randonneurs / 938017,RUSAB,200.0,2018/12/01,13,0.0,9148
TX: Austin,Hill Country Randonneurs / 943025,RUSAB,600.0,2018/12/01,12,0.0,8976
CA: San Diego,San Diego Randonneurs / 905140,RUSAB,300.0,2018/12/01,0,,10612
CA: Los Angeles,Channel Islands Bike Club / 905082,RUSAB,202.0,2018/12/01,2,1.0,10653
WA: Seattle,Seattle International Randonneurs / 947018,RUSAP,110.0,2018/12/01,6,1.0,10641
CA: San Diego,San Diego Randonneurs / 905140,RUSAB,200.0,2018/12/01,1,1.0,10611
TX: Dallas,Lone Star Randonneurs / 943026,RUSAB,200.0,2018/12/01,7,0.0,8961
CA: San Diego,San Diego Randonneurs / 905140,RUSAP,100.0,2018/12/01,3,0.0,10610
CO: Boulder,Rocky Mountain Cycling Club / 906002,RUSAB,210.0,2018/12/01,14,0.0,9369
