region,club,type,distance,date,finishers,dnf,eid
UT: Salt Lake City,Salt Lake Randonneurs / 944008,RUSAP,134,2016/05/07,6,1.0,7726
TX: Dallas,Lone Star Randonneurs / 943026,RM,1200,2016/05/11,42,10.0,7335
TX: Dallas,Lone Star Randonneurs / 943026,ACPB,1000,2016/05/11,1,0.0,7336
IN: Indianapolis,Indiana Randonneurs / 914005,ACPB,300,2016/05/14,6,2.0,7609
CA: San Luis Obispo,San Luis Obispo Randonneurs / 905166,ACPB,600,2016/05/14,28,1.0,7274
OR: Portland,Oregon Randonneurs / 937020,RUSAP,110,2016/05/14,6,0.0,7955
CA: San Francisco,San Francisco Randonneurs / 905030,ACPB,600,2016/05/14,23,6.0,7758
PA: Eastern,Pennsylvania Randonneurs / 938017,ACPB,400,2016/05/14,19,1.0,7376
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,400,2016/05/14,4,6.0,7517
OH: Columbus,Ohio Randonneurs / 935012,ACPB,300,2016/05/14,10,1.0,7599
PA: Eastern,Pennsylvania Randonneurs / 938017,ACPB,200,2016/05/14,3,0.0,7377
NY: Long Island,Long Island Randonneurs / 932005,ACPB,200,2016/05/14,22,2.0,7895
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,600,2016/05/14,6,4.0,7518
FL: Southern,South Florida Randonneurs / 909014,ACPB,200,2016/05/14,17,0.0,7489
TX: West Texas,West Texas Randonneurs / 943003,RUSAP,100,2016/05/14,1,7.0,7957
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,300,2016/05/14,10,0.0,7830
WA: Seattle,Seattle International Randonneurs / 947018,ACPB,400,2016/05/14,32,6.0,7874
NY: Central/Western,Rochester Bicycling Club / 932030,ACPB,300,2016/05/14,6,0.0,7699
VA: Northern,Randonneurs of the Mid-Atlantic / 946013,ACPB,400,2016/05/14,1,0.0,7741
WI: Western,Driftless Randonneurs / 949007,ACPB,300,2016/05/14,5,2.0,7500
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,300,2016/05/14,2,4.0,7516
TX: West Texas,West Texas Randonneurs / 943003,RUSAB,200,2016/05/15,3,0.0,7958
NC: Raleigh,North Carolina Bicycle Club / 933045,ACPB,400,2016/05/21,12,2.0,7261
NJ: NYC and Princeton,New Jersey Randonneurs / 930029,ACPB,400,2016/05/21,27,6.0,7474
UT: Salt Lake City,Salt Lake Randonneurs / 944008,ACPB,300,2016/05/21,5,1.0,7723
MA: Westfield,Northeast Sport Cyclists / 921033,ACPB,300,2016/05/21,27,0.0,7803
NJ: NYC and Princeton,New Jersey Randonneurs / 930029,ACPB,200,2016/05/21,11,0.0,7478
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,400,2016/05/21,8,3.0,7520
AZ: Northern,Northern Arizona Randonneurs / 903008,ACPB,200,2016/05/21,4,0.0,7577
MO: Kansas City,Kansas City Ultra Cycling / 925001,ACPB,600,2016/05/21,8,0.0,7898
LA: New Orleans,Crescent City Randonneurs / 918002,RUSAB,600,2016/05/21,0,,7940
AK: Anchorage,Denali Randonneurs / 902007,ACPB,300,2016/05/21,3,0.0,7416
MI: Detroit,Detroit Randonneurs / 922015,ACPB,300,2016/05/21,28,1.0,7305
IL: Quad Cities,Quad Cities Randonneurs / 913042,ACPB,200,2016/05/21,0,2.0,7709
MA: Boston,New England Randonneurs / 921005,ACPB,300,2016/05/21,29,1.0,7784
CA: Los Angeles,Channel Islands Bike Club / 905082,ACPB,200,2016/05/21,6,0.0,7689
MA: Boston,New England Randonneurs / 921005,ACPB,200,2016/05/21,8,0.0,7794
AK: Anchorage,Denali Randonneurs / 902007,ACPB,200,2016/05/21,3,0.0,7417
UT: Salt Lake City,Salt Lake Randonneurs / 944008,ACPB,200,2016/05/21,1,1.0,7722
WA: Tri-Cities,Desert River Randonneurs / 947004,ACPB,600,2016/05/21,6,1.0,7575
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,300,2016/05/21,1,2.0,7519
MD: Capital Region,DC Randonneurs / 946012,ACPB,400,2016/05/21,18,5.0,7464
TX: Houston,Houston Randonneurs / 943030,RUSAB,200,2016/05/21,8,0.0,7550
OK: Norman,Oklahoma Randonneurs / 936006,ACPB,200,2016/05/21,11,0.0,7267
PA: Pittsburgh,Western Pennsylvania Bicycle Club / 938016,ACPB,400,2016/05/21,2,1.0,7455
IL: Quad Cities,Quad Cities Randonneurs / 913042,ACPB,300,2016/05/21,4,0.0,7710
MT: Bozeman,Gallatin Valley Bicycle Club / 926001,ACPB,300,2016/05/21,7,0.0,7591
CA: Santa Rosa,Santa Rosa Cycling Club / 905048,ACPB,400,2016/05/21,7,1.0,7890
NY: Saratoga,Upstate NY Brevet Series / 932034,ACPB,200,2016/05/23,2,2.0,7583
NY: Saratoga,Upstate NY Brevet Series / 932034,ACPB,300,2016/05/24,1,2.0,7584
NY: Saratoga,Upstate NY Brevet Series / 932034,ACPB,400,2016/05/25,0,,7585
NY: Saratoga,Upstate NY Brevet Series / 932034,RUSAP,100,2016/05/26,1,0.0,7586
NY: Saratoga,Upstate NY Brevet Series / 932034,ACPB,600,2016/05/27,2,0.0,7587
TX: Dallas,Lone Star Randonneurs / 943026,RUSAB,308,2016/05/28,2,0.0,7338
NE: Omaha,Nebraska Sandhills Randonneurs / 927005,ACPB,1000,2016/05/28,8,1.0,7255
AK: Anchorage,Denali Randonneurs / 902007,ACPB,200,2016/05/28,0,4.0,7418
WA: Seattle,Seattle International Randonneurs / 947018,ACPB,600,2016/05/28,21,3.0,7875
VA: Northern,Randonneurs of the Mid-Atlantic / 946013,ACPB,600,2016/05/28,0,,7742
CA: Santa Cruz,Santa Cruz Randonneurs / 905106,ACPB,600,2016/05/28,4,0.0,7246
WI: Western,Driftless Randonneurs / 949007,ACPB,400,2016/05/28,7,0.0,7501
TX: Dallas,Lone Star Randonneurs / 943026,ACPB,400,2016/05/28,0,,7339
UT: Salt Lake City,Salt Lake Randonneurs / 944008,ACPB,200,2016/05/28,0,,7724
AK: Anchorage,Denali Randonneurs / 902007,ACPB,300,2016/05/28,0,,7419
VA: Tidewater,Tidewater Randonneurs / 946002,ACPB,200,2016/05/28,4,0.0,7450
UT: Salt Lake City,Salt Lake Randonneurs / 944008,ACPB,300,2016/05/28,3,0.0,7725
TX: Dallas,Lone Star Randonneurs / 943026,RUSAB,211,2016/05/28,5,0.0,7337
NY: Central/Western,Rochester Bicycling Club / 932030,ACPB,300,2016/05/28,2,0.0,7700
TX: Dallas,Lone Star Randonneurs / 943026,ACPB,600,2016/05/28,4,1.0,7340
VA: Tidewater,Tidewater Randonneurs / 946002,ACPB,600,2016/05/28,5,1.0,7449
NY: Central/Western,Rochester Bicycling Club / 932030,ACPB,400,2016/06/04,9,0.0,7701
CA: Los Angeles,Channel Islands Bike Club / 905082,ACPB,200,2016/06/04,6,0.0,7690
WI: Western,Driftless Randonneurs / 949007,ACPB,600,2016/06/04,3,0.0,7504
OR: Portland,Oregon Randonneurs / 937020,ACPB,200,2016/06/04,2,2.0,7640
MI: Detroit,Detroit Randonneurs / 922015,ACPB,400,2016/06/04,24,2.0,7307
AK: Anchorage,Denali Randonneurs / 902007,ACPB,200,2016/06/04,5,2.0,7421
TX: Austin,Hill Country Randonneurs / 943025,RUSAP,109,2016/06/04,1,0.0,7961
MD: Capital Region,DC Randonneurs / 946012,ACPB,600,2016/06/04,13,8.0,7465
TX: Houston,Houston Randonneurs / 943030,RUSAB,200,2016/06/04,2,0.0,7551
OK: Norman,Oklahoma Randonneurs / 936006,ACPB,300,2016/06/04,5,1.0,7268
MT: Bozeman,Gallatin Valley Bicycle Club / 926001,ACPB,400,2016/06/04,5,2.0,7592
IA: Central,Iowa Randonneurs / 915005,RUSAP,110,2016/06/04,4,0.0,7406
CA: Santa Rosa,Santa Rosa Cycling Club / 905048,ACPB,600,2016/06/04,6,1.0,7891
OH: Columbus,Ohio Randonneurs / 935012,ACPB,400,2016/06/04,4,1.0,7600
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,300,2016/06/04,11,2.0,7832
OR: Portland,Oregon Randonneurs / 937020,ACPB,400,2016/06/04,4,4.0,7641
MA: Westfield,Northeast Sport Cyclists / 921033,ACPB,400,2016/06/04,9,1.0,7804
TX: Houston,Houston Randonneurs / 943030,RUSAB,300,2016/06/04,0,,7552
WI: Western,Driftless Randonneurs / 949007,ACPB,200,2016/06/04,0,1.0,7502
IN: Indianapolis,Indiana Randonneurs / 914005,ACPB,400,2016/06/04,6,1.0,7610
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,400,2016/06/04,16,1.0,7521
IA: Central,Iowa Randonneurs / 915005,ACPB,200,2016/06/04,3,0.0,7407
CA: Fresno,Fresno Cycling Club / 905058,ACPB,200,2016/06/04,3,1.0,7537
NC: Asheville,Asheville International Randonneurs / 933011,ACPB,200,2016/06/04,5,0.0,7562
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,200,2016/06/04,2,0.0,7833
WI: Western,Driftless Randonneurs / 949007,ACPB,400,2016/06/04,2,0.0,7503
NY: Long Island,Long Island Randonneurs / 932005,ACPB,300,2016/06/04,11,2.0,7896
PA: Eastern,Pennsylvania Randonneurs / 938017,ACPB,600,2016/06/04,9,4.0,7378
MI: Detroit,Detroit Randonneurs / 922015,ACPB,200,2016/06/04,0,,7306
AK: Anchorage,Denali Randonneurs / 902007,ACPB,400,2016/06/04,7,1.0,7420
FL: Central,Central Florida Randonneurs / 909062,RUSAP,100,2016/06/04,18,1.0,7960
IA: Central,Iowa Randonneurs / 915005,ACPB,400,2016/06/04,4,2.0,7408
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,600,2016/06/04,6,1.0,7522
KY: Louisville,Louisville Bicycle Club / 917002,ACPB,600,2016/06/04,2,1.0,7798
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,RUSAP,100,2016/06/04,5,0.0,7834
PA: Eastern,Pennsylvania Randonneurs / 938017,ACPB,200,2016/06/05,3,0.0,7379
CA: Fresno,Fresno Cycling Club / 905058,ACPB,200,2016/06/05,0,3.0,7538
OR: Portland,Oregon Randonneurs / 937020,ACPB,1000,2016/06/06,0,,7642
CA: Davis,Davis Bike Club / 905014,ACPB,600,2016/06/10,11,3.0,7437
TX: West Texas,West Texas Randonneurs / 943003,RUSAP,100,2016/06/11,8,8.0,7964
TX: Dallas,Lone Star Randonneurs / 943026,RUSAP,150,2016/06/11,2,0.0,7341
IL: Chicago,Great Lakes Randonneurs / 913005,ACPB,600,2016/06/11,2,2.0,7280
FL: Southern,South Florida Randonneurs / 909014,ACPB,200,2016/06/11,19,0.0,7490
CA: San Francisco,San Francisco Randonneurs / 905030,RUSAP,103,2016/06/11,4,1.0,7761
UT: Salt Lake City,Salt Lake Randonneurs / 944008,ACPB,200,2016/06/11,1,1.0,7727
NJ: NYC and Princeton,New Jersey Randonneurs / 930029,ACPB,600,2016/06/11,14,11.0,7475
NC: Raleigh,North Carolina Bicycle Club / 933045,ACPB,600,2016/06/11,13,3.0,7262
IL: Chicago,Great Lakes Randonneurs / 913005,ACPB,200,2016/06/11,8,0.0,7278
TX: Dallas,Lone Star Randonneurs / 943026,RUSAB,255,2016/06/11,6,0.0,7342
UT: Salt Lake City,Salt Lake Randonneurs / 944008,RUSAP,130,2016/06/11,0,,7959
TX: Dallas,Lone Star Randonneurs / 943026,RUSAP,101,2016/06/11,3,0.0,7962
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,400,2016/06/11,5,0.0,7845
UT: Salt Lake City,Salt Lake Randonneurs / 944008,ACPB,400,2016/06/11,6,1.0,7728
IL: Chicago,Great Lakes Randonneurs / 913005,ACPB,400,2016/06/11,7,0.0,7279
MA: Boston,New England Randonneurs / 921005,ACPB,300,2016/06/11,7,3.0,7785
AL: Birmingham,Montgomery Bicycle Club / 901005,RUSAB,300,2016/06/11,16,0.0,7948
IL: Chicago,Great Lakes Randonneurs / 913005,ACPB,300,2016/06/11,0,2.0,7388
TX: West Texas,West Texas Randonneurs / 943003,RUSAB,200,2016/06/12,1,0.0,7965
WA: Seattle,Seattle International Randonneurs / 947018,RM,1289,2016/06/17,64,23.0,7877
MA: Boston,New England Randonneurs / 921005,ACPB,400,2016/06/18,37,0.0,7786
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,400,2016/06/18,3,0.0,7523
PA: Pittsburgh,Western Pennsylvania Bicycle Club / 938016,ACPB,300,2016/06/18,0,,7456
NY: Central/Western,Rochester Bicycling Club / 932030,ACPB,600,2016/06/18,4,0.0,7702
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,600,2016/06/18,4,1.0,7524
OH: Columbus,Ohio Randonneurs / 935012,ACPB,600,2016/06/18,5,0.0,7601
TX: Dallas,Lone Star Randonneurs / 943026,ACPB,400,2016/06/18,7,0.0,7343
AZ: Northern,Northern Arizona Randonneurs / 903008,ACPB,300,2016/06/18,3,0.0,7578
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,1000,2016/06/18,0,,7525
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,300,2016/06/18,9,2.0,7846
NC: Asheville,Asheville International Randonneurs / 933011,ACPB,300,2016/06/18,0,,7563
MA: Boston,New England Randonneurs / 921005,RUSAB,200,2016/06/18,1,1.0,7967
GA: Atlanta,Audax Atlanta / 910004,ACPB,300,2016/06/18,24,0.0,7621
AK: Anchorage,Denali Randonneurs / 902007,RUSAP,100,2016/06/19,15,10.0,7422
UT: Salt Lake City,Salt Lake Randonneurs / 944008,ACPB,600,2016/06/24,0,,7729
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,RUSAP,125,2016/06/25,2,0.0,7847
IA: Central,Iowa Randonneurs / 915005,ACPB,200,2016/06/25,1,0.0,7409
MI: Detroit,Detroit Randonneurs / 922015,ACPB,600,2016/06/25,4,10.0,7310
IA: Central,Iowa Randonneurs / 915005,ACPB,600,2016/06/25,0,2.0,7412
IL: Quad Cities,Quad Cities Randonneurs / 913042,ACPB,200,2016/06/25,3,0.0,7711
MI: Detroit,Detroit Randonneurs / 922015,ACPB,200,2016/06/25,5,0.0,7308
CA: San Francisco,San Francisco Randonneurs / 905030,ACPB,200,2016/06/25,40,1.0,7762
IL: Quad Cities,Quad Cities Randonneurs / 913042,ACPB,300,2016/06/25,3,0.0,7712
IA: Central,Iowa Randonneurs / 915005,ACPB,300,2016/06/25,4,1.0,7410
GA: Atlanta,Audax Atlanta / 910004,RUSAP,100,2016/06/25,5,0.0,7966
MA: Westfield,Northeast Sport Cyclists / 921033,ACPB,600,2016/06/25,5,3.0,7805
AK: Anchorage,Denali Randonneurs / 902007,ACPB,600,2016/06/25,3,4.0,7423
MI: Detroit,Detroit Randonneurs / 922015,ACPB,400,2016/06/25,1,0.0,7309
IN: Indianapolis,Indiana Randonneurs / 914005,ACPB,600,2016/06/25,3,2.0,7611
IL: Quad Cities,Quad Cities Randonneurs / 913042,ACPB,400,2016/06/25,2,1.0,7713
IA: Central,Iowa Randonneurs / 915005,ACPB,400,2016/06/25,0,,7411
OR: Portland,Oregon Randonneurs / 937020,ACPB,200,2016/07/02,5,0.0,7643
TX: West Texas,West Texas Randonneurs / 943003,RUSAP,100,2016/07/02,8,7.0,7968
TX: Dallas,Lone Star Randonneurs / 943026,RUSAB,200,2016/07/02,3,0.0,7345
TX: Dallas,Lone Star Randonneurs / 943026,RUSAB,362,2016/07/02,1,0.0,7346
TX: Dallas,Lone Star Randonneurs / 943026,ACPB,600,2016/07/02,5,1.0,7344
TX: Dallas,Lone Star Randonneurs / 943026,RUSAB,205,2016/07/04,4,0.0,7930
MT: Bozeman,Gallatin Valley Bicycle Club / 926001,RUSAP,100,2016/07/04,35,2.0,7593
OH: Columbus,Ohio Randonneurs / 935012,ACPB,200,2016/07/07,2,0.0,7603
NY: Central/Western,Rochester Bicycling Club / 932030,ACPB,1000,2016/07/07,9,2.0,7703
OH: Columbus,Ohio Randonneurs / 935012,ACPB,1000,2016/07/07,5,0.0,7602
OH: Columbus,Ohio Randonneurs / 935012,ACPB,300,2016/07/08,1,1.0,7604
IL: Chicago,Great Lakes Randonneurs / 913005,ACPB,600,2016/07/09,6,2.0,7283
TX: Houston,Houston Randonneurs / 943030,RUSAB,300,2016/07/09,4,0.0,7554
CA: San Francisco,San Francisco Randonneurs / 905030,ACPB,300,2016/07/09,12,2.0,7764
NC: Asheville,Asheville International Randonneurs / 933011,ACPB,400,2016/07/09,5,1.0,7564
WA: Seattle,Seattle International Randonneurs / 947018,RUSAP,102,2016/07/09,26,0.0,7879
IL: Chicago,Great Lakes Randonneurs / 913005,ACPB,200,2016/07/09,15,0.0,7281
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,400,2016/07/09,12,2.0,7848
IL: Chicago,Great Lakes Randonneurs / 913005,ACPB,400,2016/07/09,7,0.0,7282
TX: Houston,Houston Randonneurs / 943030,RUSAB,200,2016/07/09,1,0.0,7553
OH: Columbus,Ohio Randonneurs / 935012,ACPB,300,2016/07/09,3,0.0,7605
CA: San Francisco,San Francisco Randonneurs / 905030,ACPB,200,2016/07/09,22,1.0,7763
OH: Columbus,Ohio Randonneurs / 935012,ACPB,200,2016/07/10,3,0.0,7606
CA: San Francisco,San Francisco Randonneurs / 905030,ACPB,200,2016/07/10,31,3.0,7765
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,1000,2016/07/11,2,0.0,7526
CO: Boulder,Rocky Mountain Cycling Club / 906002,RM,1200,2016/07/11,27,16.0,7527
NY: Central/Western,Rochester Bicycling Club / 932030,ACPB,1000,2016/07/14,1,0.0,7706
LA: New Orleans,Crescent City Randonneurs / 918002,RUSAB,200,2016/07/16,2,0.0,7970
GA: Atlanta,Audax Atlanta / 910004,ACPB,200,2016/07/16,18,2.0,7622
UT: Salt Lake City,Salt Lake Randonneurs / 944008,ACPB,200,2016/07/16,1,2.0,7730
MA: Boston,New England Randonneurs / 921005,ACPB,400,2016/07/16,14,1.0,7787
FL: Southern,South Florida Randonneurs / 909014,ACPB,200,2016/07/16,18,0.0,7491
PA: Pittsburgh,Western Pennsylvania Bicycle Club / 938016,ACPB,200,2016/07/16,1,0.0,7457
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,200,2016/07/16,0,,7849
UT: Salt Lake City,Salt Lake Randonneurs / 944008,RUSAP,100,2016/07/16,0,,7963
WA: Seattle,Seattle International Randonneurs / 947018,ACPB,200,2016/07/16,30,0.0,7880
CA: San Francisco,San Francisco Randonneurs / 905030,ACPB,600,2016/07/16,6,9.0,7766
NY: Central/Western,Rochester Bicycling Club / 932030,RUSAP,101,2016/07/18,1,0.0,7973
MT: Bozeman,Gallatin Valley Bicycle Club / 926001,ACPB,1000,2016/07/20,4,2.0,7594
MO: Kansas City,Kansas City Ultra Cycling / 925001,RUSAP,104,2016/07/21,5,0.0,7907
NC: High Point,Bicycle For Life Club / 933057,ACPB,200,2016/07/23,0,,7665
AK: Anchorage,Denali Randonneurs / 902007,RUSAP,100,2016/07/23,8,1.0,7424
IL: Quad Cities,Quad Cities Randonneurs / 913042,ACPB,600,2016/07/23,1,0.0,7717
IL: Quad Cities,Quad Cities Randonneurs / 913042,ACPB,200,2016/07/23,1,0.0,7714
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,600,2016/07/23,9,2.0,7850
NC: High Point,Bicycle For Life Club / 933057,ACPB,300,2016/07/23,0,,7666
IL: Quad Cities,Quad Cities Randonneurs / 913042,ACPB,300,2016/07/23,0,,7715
MA: Boston,New England Randonneurs / 921005,ACPB,600,2016/07/23,15,10.0,7788
IL: Quad Cities,Quad Cities Randonneurs / 913042,ACPB,400,2016/07/23,0,,7716
TX: Dallas,Lone Star Randonneurs / 943026,RUSAP,100,2016/07/24,4,0.0,7348
UT: Salt Lake City,Salt Lake Randonneurs / 944008,ACPB,600,2016/07/29,0,,7733
FL: Central,Central Florida Randonneurs / 909062,RUSAB,200,2016/07/29,5,0.0,8106
UT: Salt Lake City,Salt Lake Randonneurs / 944008,ACPB,300,2016/07/29,2,0.0,7731
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,300,2016/07/29,4,0.0,7528
UT: Salt Lake City,Salt Lake Randonneurs / 944008,ACPB,400,2016/07/29,6,0.0,7732
WA: Seattle,Seattle International Randonneurs / 947018,ACPB,300,2016/07/30,17,4.0,7881
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,300,2016/07/30,10,0.0,7851
PA: Eastern,Pennsylvania Randonneurs / 938017,ACPB,200,2016/07/30,14,2.0,7380
NC: Asheville,Asheville International Randonneurs / 933011,ACPB,600,2016/07/30,8,6.0,7565
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,200,2016/07/30,1,0.0,7852
CA: San Francisco,San Francisco Randonneurs / 905030,ACPB,200,2016/07/31,41,1.0,7767
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,200,2016/07/31,4,0.0,7853
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,RUSAP,100,2016/07/31,4,0.0,7854
NY: Saratoga,Upstate NY Brevet Series / 932034,ACPB,300,2016/08/05,0,,7588
OR: Portland,Oregon Randonneurs / 937020,ACPB,200,2016/08/06,12,0.0,7644
IL: Chicago,Great Lakes Randonneurs / 913005,ACPB,200,2016/08/06,15,0.0,7284
AK: Anchorage,Denali Randonneurs / 902007,ACPB,600,2016/08/06,0,3.0,7425
CA: San Francisco,San Francisco Randonneurs / 905030,ACPB,200,2016/08/06,14,0.0,7768
VA: Northern,Randonneurs of the Mid-Atlantic / 946013,ACPB,200,2016/08/06,4,0.0,7743
TX: Dallas,Lone Star Randonneurs / 943026,RUSAB,200,2016/08/06,7,0.0,7349
AK: Anchorage,Denali Randonneurs / 902007,ACPB,400,2016/08/06,0,,7426
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,400,2016/08/06,6,1.0,7855
AK: Anchorage,Denali Randonneurs / 902007,ACPB,300,2016/08/06,0,,7427
NY: Saratoga,Upstate NY Brevet Series / 932034,ACPB,300,2016/08/07,0,,7589
WI: Western,Driftless Randonneurs / 949007,RUSAP,100,2016/08/07,4,0.0,7506
WA: Seattle,Seattle International Randonneurs / 947018,ACPB,1000,2016/08/11,6,5.0,7882
CA: San Francisco,San Francisco Randonneurs / 905030,ACPB,1000,2016/08/11,14,13.0,7769
MT: Bozeman,Gallatin Valley Bicycle Club / 926001,ACPB,600,2016/08/12,4,2.0,7595
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,200,2016/08/13,11,0.0,7529
MA: Westfield,Northeast Sport Cyclists / 921033,ACPB,300,2016/08/13,13,3.0,7806
FL: Southern,South Florida Randonneurs / 909014,ACPB,300,2016/08/13,5,0.0,7493
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,RUSAB,200,2016/08/13,10,0.0,7977
TX: Houston,Houston Randonneurs / 943030,RUSAB,200,2016/08/13,3,0.0,7555
UT: Salt Lake City,Salt Lake Randonneurs / 944008,ACPB,200,2016/08/13,0,3.0,7734
UT: Salt Lake City,Salt Lake Randonneurs / 944008,RUSAP,111,2016/08/13,0,,7969
GA: Atlanta,Audax Atlanta / 910004,ACPB,200,2016/08/13,22,0.0,7623
FL: Southern,South Florida Randonneurs / 909014,ACPB,200,2016/08/13,16,0.0,7492
UT: Salt Lake City,Salt Lake Randonneurs / 944008,ACPB,300,2016/08/13,3,0.0,7735
TX: West Texas,West Texas Randonneurs / 943003,RUSAB,215,2016/08/13,0,,7394
TX: West Texas,West Texas Randonneurs / 943003,RUSAP,120,2016/08/14,6,0.0,7395
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,1000,2016/08/18,15,3.0,7856
AK: Anchorage,Denali Randonneurs / 902007,ACPB,200,2016/08/20,5,2.0,7428
LA: New Orleans,Crescent City Randonneurs / 918002,RUSAB,300,2016/08/20,0,,7978
AK: Anchorage,Denali Randonneurs / 902007,RUSAP,110,2016/08/20,1,2.0,7429
NC: Raleigh,North Carolina Bicycle Club / 933045,RUSAP,100,2016/08/20,3,0.0,7263
WA: Seattle,Seattle International Randonneurs / 947018,ACPB,400,2016/08/20,15,2.0,7883
MA: Boston,New England Randonneurs / 921005,RUSAB,200,2016/08/20,5,1.0,8027
PA: Eastern,Pennsylvania Randonneurs / 938017,ACPB,200,2016/08/20,16,0.0,7381
NC: Raleigh,North Carolina Bicycle Club / 933045,ACPB,200,2016/08/20,8,0.0,7264
AZ: Northern,Northern Arizona Randonneurs / 903008,ACPB,400,2016/08/20,4,0.0,7579
UT: Salt Lake City,Salt Lake Randonneurs / 944008,RUSAB,401,2016/08/25,0,,7971
UT: Salt Lake City,Salt Lake Randonneurs / 944008,ACPB,600,2016/08/25,4,0.0,7737
UT: Salt Lake City,Salt Lake Randonneurs / 944008,ACPB,1000,2016/08/25,0,,7738
CA: San Francisco,San Francisco Randonneurs / 905030,ACPB,400,2016/08/27,15,1.0,7770
AK: Anchorage,Denali Randonneurs / 902007,RUSAB,200,2016/08/27,2,1.0,7949
CA: Los Angeles,Channel Islands Bike Club / 905082,ACPB,200,2016/08/27,6,0.0,7691
OR: Portland,Oregon Randonneurs / 937020,ACPB,400,2016/08/27,10,0.0,7645
AK: Anchorage,Denali Randonneurs / 902007,RUSAP,100,2016/08/27,3,3.0,7950
VA: Northern,Randonneurs of the Mid-Atlantic / 946013,ACPB,300,2016/08/27,0,,7744
OR: Portland,Oregon Randonneurs / 937020,ACPB,600,2016/08/27,3,0.0,7646
NY: Central/Western,Rochester Bicycling Club / 932030,RUSAB,300,2016/08/29,3,0.0,8012
TX: Dallas,Lone Star Randonneurs / 943026,RUSAB,200,2016/09/03,2,0.0,7351
TX: Dallas,Lone Star Randonneurs / 943026,RUSAB,411,2016/09/03,3,0.0,7981
TX: Dallas,Lone Star Randonneurs / 943026,RUSAB,362,2016/09/03,2,0.0,7352
TX: Dallas,Lone Star Randonneurs / 943026,ACPB,600,2016/09/03,6,0.0,7350
WA: Seattle,Seattle International Randonneurs / 947018,ACPB,600,2016/09/03,14,3.0,7884
AK: Anchorage,Denali Randonneurs / 902007,ACPB,200,2016/09/03,5,1.0,7430
TX: Dallas,Lone Star Randonneurs / 943026,RUSAB,205,2016/09/05,4,0.0,7353
OR: Portland,Oregon Randonneurs / 937020,ACPB,1000,2016/09/06,2,6.0,7647
GA: Atlanta,Audax Atlanta / 910004,ACPB,1000,2016/09/09,1,0.0,7625
GA: Atlanta,Audax Atlanta / 910004,ACPB,400,2016/09/09,7,0.0,7624
PA: Eastern,Pennsylvania Randonneurs / 938017,ACPB,200,2016/09/10,14,3.0,7382
TX: Dallas,Lone Star Randonneurs / 943026,ACPB,400,2016/09/10,3,0.0,7354
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,600,2016/09/10,11,6.0,7857
FL: Southern,South Florida Randonneurs / 909014,ACPB,400,2016/09/10,8,1.0,7494
CA: San Francisco,San Francisco Randonneurs / 905030,ACPB,200,2016/09/10,7,0.0,7771
MD: Capital Region,DC Randonneurs / 946012,RUSAB,200,2016/09/10,20,0.0,7466
MT: Bozeman,Gallatin Valley Bicycle Club / 926001,ACPB,200,2016/09/10,6,0.0,7596
GA: Atlanta,Audax Atlanta / 910004,ACPB,600,2016/09/10,3,2.0,7626
OR: Portland,Oregon Randonneurs / 937020,ACPB,200,2016/09/10,4,0.0,7648
CA: San Diego,San Diego Randonneurs / 905140,RUSAB,200,2016/09/10,9,1.0,8014
FL: Southern,South Florida Randonneurs / 909014,ACPB,200,2016/09/10,3,0.0,7495
