region,club,type,distance,date,finishers,dnf,eid
CA: Humboldt,Redwood Coast Mountain Bike Association / 905170,RUSAB,200,2017/04/29,5,2.0,8781
UT: Salt Lake City,Salt Lake Randonneurs / 944008,ACPB,200,2017/04/29,0,,8590
MT: Bozeman,Gallatin Valley Bicycle Club / 926001,ACPB,200,2017/04/29,7,3.0,8315
CA: Los Angeles,Channel Islands Bike Club / 905082,ACPB,300,2017/04/29,3,0.0,8700
MD: Capital Region,DC Randonneurs / 946012,ACPB,300,2017/04/29,15,1.0,8115
MO: Kansas City,Kansas City Ultra Cycling / 925001,ACPB,400,2017/04/29,4,4.0,8159
KY: Louisville,Louisville Bicycle Club / 917002,ACPB,400,2017/04/29,0,,8436
TN: Nashville,Harpeth Bicycle Club / 942046,ACPB,600,2017/04/29,2,1.0,8381
NJ: NYC and Princeton,New Jersey Randonneurs / 930029,ACPB,200,2017/04/29,68,1.0,8331
CA: Santa Cruz,Santa Cruz Randonneurs / 905106,ACPB,400,2017/04/29,13,1.0,8134
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,200,2017/04/29,8,2.0,8300
CA: Los Angeles,Channel Islands Bike Club / 905082,ACPB,400,2017/04/29,4,1.0,8701
WA: Tri-Cities,Desert River Randonneurs / 947004,ACPB,400,2017/04/29,4,1.0,8418
NY: Central/Western,Rochester Bicycling Club / 932030,ACPB,200,2017/04/29,0,,8662
TN: Nashville,Harpeth Bicycle Club / 942046,ACPB,200,2017/04/29,0,,8379
IN: Indianapolis,Indiana Randonneurs / 914005,ACPB,200,2017/04/29,5,1.0,8669
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,200,2017/04/29,15,3.0,8561
SD: Sioux Falls,Falls Area Randonneurs / 941005,ACPB,200,2017/04/29,2,2.0,8422
UT: Salt Lake City,Salt Lake Randonneurs / 944008,RUSAP,106,2017/04/29,0,,8743
TX: West Texas,West Texas Randonneurs / 943003,RUSAP,100,2017/04/30,0,,8802
CA: Los Angeles,Channel Islands Bike Club / 905082,ACPB,200,2017/04/30,8,0.0,8702
NC: High Point,Bicycle For Life Club / 933057,RM,1200,2017/05/04,11,5.0,8622
CA: Davis,Davis Bike Club / 905014,ACPB,600,2017/05/05,38,3.0,8170
WI: Western,Driftless Randonneurs / 949007,ACPB,300,2017/05/06,5,1.0,8521
OR: Portland,Oregon Randonneurs / 937020,ACPB,400,2017/05/06,10,0.0,8506
MO: St. Louis,St Louis Cycling Club / 925034,ACPB,400,2017/05/06,3,0.0,8642
MI: Detroit,Detroit Randonneurs / 922015,ACPB,300,2017/05/06,5,0.0,8445
IA: Central,Iowa Randonneurs / 915005,ACPB,200,2017/05/06,3,0.0,8340
GA: Atlanta,Audax Atlanta / 910004,ACPB,600,2017/05/06,1,1.0,8204
MA: Boston,New England Randonneurs / 921005,ACPB,200,2017/05/06,28,6.0,8683
OK: Norman,Oklahoma Randonneurs / 936006,RUSAB,200,2017/05/06,2,0.0,8791
WA: Seattle,Seattle International Randonneurs / 947018,ACPB,1000,2017/05/06,0,1.0,8461
TX: Dallas,Lone Star Randonneurs / 943026,ACPB,200,2017/05/06,9,0.0,8045
FL: Central,Central Florida Randonneurs / 909062,RUSAB,200,2017/05/06,9,0.0,8806
CA: San Diego,San Diego Randonneurs / 905140,ACPB,200,2017/05/06,7,3.0,8255
IA: Central,Iowa Randonneurs / 915005,ACPB,300,2017/05/06,3,0.0,8341
MO: St. Louis,St Louis Cycling Club / 925034,ACPB,200,2017/05/06,0,,8640
AK: Anchorage,Denali Randonneurs / 902007,RUSAP,100,2017/05/06,5,0.0,7994
MD: Capital Region,DC Randonneurs / 946012,ACPB,400,2017/05/06,19,3.0,8116
TX: Austin,Hill Country Randonneurs / 943025,ACPB,600,2017/05/06,4,1.0,8360
MO: Kansas City,Kansas City Ultra Cycling / 925001,RUSAP,110,2017/05/06,5,0.0,8800
WA: Seattle,Seattle International Randonneurs / 947018,ACPB,600,2017/05/06,7,0.0,8462
MA: Westfield,Northeast Sport Cyclists / 921033,ACPB,200,2017/05/06,19,0.0,8484
WI: Western,Driftless Randonneurs / 949007,ACPB,200,2017/05/06,2,0.0,8520
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,200,2017/05/06,28,4.0,8301
NC: Asheville,Asheville International Randonneurs / 933011,RUSAP,100,2017/05/06,7,0.0,8536
IA: Central,Iowa Randonneurs / 915005,RUSAP,110,2017/05/06,0,,8339
OR: Portland,Oregon Randonneurs / 937020,ACPB,200,2017/05/06,15,0.0,8505
MO: St. Louis,St Louis Cycling Club / 925034,ACPB,300,2017/05/06,3,0.0,8641
AK: Anchorage,Denali Randonneurs / 902007,ACPB,200,2017/05/06,4,0.0,7995
MI: Detroit,Detroit Randonneurs / 922015,ACPB,200,2017/05/06,11,0.0,8444
CA: San Diego,San Diego Randonneurs / 905140,RUSAP,100,2017/05/07,0,,8262
WA: Seattle,Seattle International Randonneurs / 947018,ACPB,300,2017/05/09,4,0.0,8463
WA: Seattle,Seattle International Randonneurs / 947018,ACPB,400,2017/05/10,2,0.0,8464
IL: Quad Cities,Quad Cities Randonneurs / 913042,ACPB,300,2017/05/13,3,0.0,8712
TX: Dallas,Lone Star Randonneurs / 943026,RUSAB,255,2017/05/13,7,0.0,8047
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,300,2017/05/13,8,1.0,8302
NC: Asheville,Asheville International Randonneurs / 933011,ACPB,200,2017/05/13,10,2.0,8537
IL: Chicago,Great Lakes Randonneurs / 913005,ACPB,200,2017/05/13,19,1.0,8213
TX: Austin,Hill Country Randonneurs / 943025,RUSAP,100,2017/05/13,2,0.0,8797
IN: Indianapolis,Indiana Randonneurs / 914005,ACPB,300,2017/05/13,9,0.0,8670
UT: Salt Lake City,Salt Lake Randonneurs / 944008,RUSAP,100,2017/05/13,1,0.0,8750
MA: Boston,New England Randonneurs / 921005,RUSAP,121,2017/05/13,24,5.0,8794
NY: Long Island,Long Island Randonneurs / 932005,ACPB,200,2017/05/13,14,1.0,8547
UT: Salt Lake City,Salt Lake Randonneurs / 944008,ACPB,200,2017/05/13,0,,8591
AZ: Northern,Northern Arizona Randonneurs / 903008,ACPB,200,2017/05/13,3,0.0,8477
IL: Chicago,Great Lakes Randonneurs / 913005,ACPB,300,2017/05/13,25,2.0,8214
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,300,2017/05/13,24,2.0,8563
CA: San Francisco,San Francisco Randonneurs / 905030,ACPB,600,2017/05/13,21,7.0,8277
IL: Quad Cities,Quad Cities Randonneurs / 913042,ACPB,200,2017/05/13,0,1.0,8711
MO: Kansas City,Kansas City Ultra Cycling / 925001,ACPB,600,2017/05/13,8,0.0,8160
AL: Birmingham,Montgomery Bicycle Club / 901005,RUSAB,200,2017/05/13,7,0.0,8755
TX: Dallas,Lone Star Randonneurs / 943026,RUSAP,160,2017/05/13,0,,8046
UT: Salt Lake City,Salt Lake Randonneurs / 944008,RUSAB,301,2017/05/13,1,0.0,8749
CA: San Diego,San Diego Randonneurs / 905140,ACPB,300,2017/05/13,7,1.0,8256
WA: Tri-Cities,Desert River Randonneurs / 947004,ACPB,600,2017/05/13,5,2.0,8419
NY: Central/Western,Rochester Bicycling Club / 932030,ACPB,300,2017/05/13,7,0.0,8663
WA: Seattle,Seattle International Randonneurs / 947018,ACPB,200,2017/05/14,4,0.0,8465
MA: Westfield,Northeast Sport Cyclists / 921033,ACPB,300,2017/05/20,31,4.0,8485
MO: Kansas City,Kansas City Ultra Cycling / 925001,ACPB,1000,2017/05/20,5,0.0,8161
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,400,2017/05/20,2,0.0,8565
MO: St. Louis,St Louis Cycling Club / 925034,ACPB,400,2017/05/20,0,,8645
PA: Eastern,Pennsylvania Randonneurs / 938017,ACPB,400,2017/05/20,18,0.0,8235
TX: Houston,Houston Randonneurs / 943030,RUSAP,100,2017/05/20,2,0.0,8401
AK: Anchorage,Denali Randonneurs / 902007,ACPB,300,2017/05/20,6,1.0,7996
WI: Western,Driftless Randonneurs / 949007,ACPB,200,2017/05/20,2,0.0,8522
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,600,2017/05/20,8,1.0,8566
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,200,2017/05/20,0,1.0,8303
NC: Raleigh,North Carolina Bicycle Club / 933045,ACPB,400,2017/05/20,8,0.0,8128
MO: St. Louis,St Louis Cycling Club / 925034,ACPB,600,2017/05/20,0,1.0,8646
OK: Norman,Oklahoma Randonneurs / 936006,ACPB,200,2017/05/20,3,0.0,8095
PA: Eastern,Pennsylvania Randonneurs / 938017,ACPB,200,2017/05/20,2,0.0,8236
PA: Pittsburgh,Western Pennsylvania Bicycle Club / 938016,ACPB,400,2017/05/20,5,0.0,8181
MA: Boston,New England Randonneurs / 921005,ACPB,200,2017/05/20,15,1.0,8579
MO: St. Louis,St Louis Cycling Club / 925034,ACPB,200,2017/05/20,1,0.0,8643
OR: Portland,Oregon Randonneurs / 937020,ACPB,600,2017/05/20,10,1.0,8507
MT: Bozeman,Gallatin Valley Bicycle Club / 926001,ACPB,300,2017/05/20,4,0.0,8316
TX: Houston,Houston Randonneurs / 943030,RUSAB,200,2017/05/20,3,1.0,8402
MI: Detroit,Detroit Randonneurs / 922015,ACPB,300,2017/05/20,17,4.0,8446
WI: Western,Driftless Randonneurs / 949007,ACPB,300,2017/05/20,4,0.0,8523
NJ: NYC and Princeton,New Jersey Randonneurs / 930029,ACPB,300,2017/05/20,15,3.0,8332
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,300,2017/05/20,4,1.0,8304
CA: Santa Cruz,Santa Cruz Randonneurs / 905106,ACPB,600,2017/05/20,9,6.0,8135
UT: Salt Lake City,Salt Lake Randonneurs / 944008,ACPB,200,2017/05/20,0,,8592
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,300,2017/05/20,2,0.0,8564
MO: St. Louis,St Louis Cycling Club / 925034,ACPB,300,2017/05/20,0,,8644
OH: Columbus,Ohio Randonneurs / 935012,ACPB,400,2017/05/20,15,2.0,8021
MD: Capital Region,DC Randonneurs / 946012,ACPB,400,2017/05/20,19,0.0,8117
WA: Seattle,Seattle International Randonneurs / 947018,ACPB,400,2017/05/20,27,9.0,8466
MA: Boston,New England Randonneurs / 921005,ACPB,300,2017/05/20,30,2.0,8580
WI: Western,Driftless Randonneurs / 949007,ACPB,400,2017/05/20,0,,8524
TX: Dallas,Lone Star Randonneurs / 943026,ACPB,400,2017/05/27,0,,8050
TX: Dallas,Lone Star Randonneurs / 943026,RUSAB,355,2017/05/27,4,0.0,8808
CA: San Diego,San Diego Randonneurs / 905140,ACPB,600,2017/05/27,4,2.0,8257
CA: Los Angeles,Channel Islands Bike Club / 905082,ACPB,200,2017/05/27,0,,8703
IA: Central,Iowa Randonneurs / 915005,ACPB,200,2017/05/27,0,,8343
NY: Central/Western,Rochester Bicycling Club / 932030,ACPB,300,2017/05/27,1,0.0,8664
VA: Tidewater,Tidewater Randonneurs / 946002,ACPB,600,2017/05/27,6,2.0,8143
TX: Dallas,Lone Star Randonneurs / 943026,RUSAB,211,2017/05/27,0,,8048
TX: Dallas,Lone Star Randonneurs / 943026,ACPB,600,2017/05/27,2,0.0,8051
TX: Austin,Hill Country Randonneurs / 943025,RUSAB,400,2017/05/27,0,,8809
IA: Central,Iowa Randonneurs / 915005,ACPB,400,2017/05/27,6,1.0,8344
VA: Tidewater,Tidewater Randonneurs / 946002,ACPB,200,2017/05/27,2,0.0,8144
TX: Dallas,Lone Star Randonneurs / 943026,RUSAB,308,2017/05/27,0,,8049
TX: Dallas,Lone Star Randonneurs / 943026,ACPB,1000,2017/05/27,7,1.0,8052
OR: Portland,Oregon Randonneurs / 937020,ACPB,600,2017/05/27,0,,8508
VA: Tidewater,Tidewater Randonneurs / 946002,RUSAP,100,2017/05/27,1,0.0,8774
IA: Central,Iowa Randonneurs / 915005,RUSAP,110,2017/05/27,1,0.0,8342
NJ: NYC and Princeton,New Jersey Randonneurs / 930029,ACPB,300,2017/05/27,40,0.0,8333
MI: Detroit,Detroit Randonneurs / 922015,ACPB,400,2017/06/01,16,1.0,8447
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,400,2017/06/03,10,1.0,8305
MO: St. Louis,St Louis Cycling Club / 925034,ACPB,300,2017/06/03,1,0.0,8648
IL: Chicago,Great Lakes Randonneurs / 913005,ACPB,300,2017/06/03,8,0.0,8216
OR: Portland,Oregon Randonneurs / 937020,ACPB,200,2017/06/03,8,3.0,8509
MI: Detroit,Detroit Randonneurs / 922015,ACPB,400,2017/06/03,4,0.0,8448
MD: Capital Region,DC Randonneurs / 946012,ACPB,600,2017/06/03,22,3.0,8118
WA: Seattle,Seattle International Randonneurs / 947018,ACPB,600,2017/06/03,23,0.0,8467
NJ: NYC and Princeton,New Jersey Randonneurs / 930029,ACPB,400,2017/06/03,28,0.0,8334
MA: Westfield,Northeast Sport Cyclists / 921033,ACPB,400,2017/06/03,10,0.0,8486
MO: St. Louis,St Louis Cycling Club / 925034,ACPB,400,2017/06/03,0,,8649
IL: Chicago,Great Lakes Randonneurs / 913005,ACPB,400,2017/06/03,7,1.0,8217
IL: Quad Cities,Quad Cities Randonneurs / 913042,ACPB,200,2017/06/03,0,,8713
NC: Asheville,Asheville International Randonneurs / 933011,ACPB,300,2017/06/03,6,1.0,8538
MI: Detroit,Detroit Randonneurs / 922015,ACPB,600,2017/06/03,6,1.0,8449
IN: Indianapolis,Indiana Randonneurs / 914005,ACPB,400,2017/06/03,3,1.0,8671
AK: Anchorage,Denali Randonneurs / 902007,ACPB,200,2017/06/03,4,0.0,7997
OR: Portland,Oregon Randonneurs / 937020,ACPB,400,2017/06/03,15,0.0,8510
MO: Kansas City,Kansas City Ultra Cycling / 925001,RUSAP,110,2017/06/03,6,1.0,8803
KY: Louisville,Louisville Bicycle Club / 917002,ACPB,600,2017/06/03,2,0.0,8437
IL: Quad Cities,Quad Cities Randonneurs / 913042,ACPB,300,2017/06/03,0,,8714
IL: Chicago,Great Lakes Randonneurs / 913005,ACPB,600,2017/06/03,0,2.0,8218
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,300,2017/06/03,5,0.0,8567
MO: St. Louis,St Louis Cycling Club / 925034,ACPB,200,2017/06/03,2,0.0,8647
OK: Norman,Oklahoma Randonneurs / 936006,ACPB,300,2017/06/03,2,0.0,8096
IL: Chicago,Great Lakes Randonneurs / 913005,ACPB,200,2017/06/03,7,0.0,8215
MO: St. Louis,St Louis Cycling Club / 925034,ACPB,600,2017/06/03,1,1.0,8650
CA: Fresno,Fresno Cycling Club / 905058,ACPB,200,2017/06/03,11,0.0,8431
AK: Anchorage,Denali Randonneurs / 902007,ACPB,400,2017/06/03,5,2.0,7998
FL: Central,Central Florida Randonneurs / 909062,RUSAP,100,2017/06/03,13,0.0,8314
IL: Quad Cities,Quad Cities Randonneurs / 913042,ACPB,400,2017/06/03,4,0.0,8715
CA: Fresno,Fresno Cycling Club / 905058,ACPB,200,2017/06/04,6,0.0,8432
MO: Kansas City,Kansas City Ultra Cycling / 925001,RUSAB,210,2017/06/04,0,,8805
MO: Kansas City,Kansas City Ultra Cycling / 925001,RUSAP,110,2017/06/04,6,0.0,8804
CA: San Francisco,San Francisco Randonneurs / 905030,ACPB,1000,2017/06/08,22,6.0,8280
UT: Salt Lake City,Salt Lake Randonneurs / 944008,ACPB,200,2017/06/10,3,0.0,8593
AL: Birmingham,Montgomery Bicycle Club / 901005,RUSAB,200,2017/06/10,10,2.0,8756
TX: Houston,Houston Randonneurs / 943030,RUSAB,300,2017/06/10,3,0.0,8404
OH: Columbus,Ohio Randonneurs / 935012,ACPB,600,2017/06/10,9,1.0,8022
WI: Western,Driftless Randonneurs / 949007,ACPB,300,2017/06/10,2,2.0,8525
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,600,2017/06/10,3,0.0,8569
UT: Salt Lake City,Salt Lake Randonneurs / 944008,ACPB,300,2017/06/10,7,0.0,8594
CA: Humboldt,Redwood Coast Mountain Bike Association / 905170,RUSAB,300,2017/06/10,6,0.0,8782
CA: Los Angeles,Channel Islands Bike Club / 905082,ACPB,200,2017/06/10,7,0.0,8704
UT: Salt Lake City,Salt Lake Randonneurs / 944008,RUSAP,108,2017/06/10,0,,8751
WI: Western,Driftless Randonneurs / 949007,ACPB,400,2017/06/10,0,3.0,8526
NC: Asheville,Asheville International Randonneurs / 933011,RUSAP,100,2017/06/10,6,0.0,8539
NC: Raleigh,North Carolina Bicycle Club / 933045,ACPB,600,2017/06/10,6,1.0,8129
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,1000,2017/06/10,1,0.0,8570
PA: Eastern,Pennsylvania Randonneurs / 938017,ACPB,600,2017/06/10,11,2.0,8237
MT: Bozeman,Gallatin Valley Bicycle Club / 926001,ACPB,400,2017/06/10,2,2.0,8317
NY: Central/Western,Rochester Bicycling Club / 932030,ACPB,400,2017/06/10,6,0.0,8666
TX: Houston,Houston Randonneurs / 943030,RUSAB,200,2017/06/10,2,0.0,8403
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,400,2017/06/10,8,4.0,8568
PA: Eastern,Pennsylvania Randonneurs / 938017,ACPB,200,2017/06/11,9,0.0,8238
NY: Central/Western,Rochester Bicycling Club / 932030,RUSAB,600,2017/06/11,0,,8813
OR: Portland,Oregon Randonneurs / 937020,RUSAP,103,2017/06/11,0,,8810
OR: Portland,Oregon Randonneurs / 937020,ACPB,1000,2017/06/14,1,0.0,8511
TX: Dallas,Lone Star Randonneurs / 943026,ACPB,400,2017/06/17,5,0.0,8053
IA: Central,Iowa Randonneurs / 915005,ACPB,300,2017/06/17,0,,8346
TX: Brownsville,RGV Randos / 943005,RUSAP,109,2017/06/17,26,8.0,8814
MA: Boston,New England Randonneurs / 921005,ACPB,400,2017/06/17,36,2.0,8584
MI: Detroit,Detroit Randonneurs / 922015,ACPB,600,2017/06/17,12,1.0,8451
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,600,2017/06/17,9,5.0,8306
IA: Central,Iowa Randonneurs / 915005,ACPB,400,2017/06/17,1,1.0,8347
IL: Chicago,Great Lakes Randonneurs / 913005,ACPB,600,2017/06/17,0,,8220
CA: San Diego,San Diego Randonneurs / 905140,ACPB,400,2017/06/17,3,0.0,8258
MA: Boston,New England Randonneurs / 921005,ACPB,200,2017/06/17,6,0.0,8585
SD: Sioux Falls,Falls Area Randonneurs / 941005,ACPB,300,2017/06/17,0,,8424
GA: Atlanta,Audax Atlanta / 910004,ACPB,300,2017/06/17,16,4.0,8205
NY: Long Island,Long Island Randonneurs / 932005,ACPB,300,2017/06/17,5,1.0,8548
IA: Central,Iowa Randonneurs / 915005,ACPB,600,2017/06/17,0,1.0,8348
AZ: Northern,Northern Arizona Randonneurs / 903008,ACPB,300,2017/06/17,1,1.0,8478
IA: Central,Iowa Randonneurs / 915005,ACPB,200,2017/06/17,3,0.0,8345
MI: Detroit,Detroit Randonneurs / 922015,RUSAB,200,2017/06/17,5,0.0,8807
MI: Detroit,Detroit Randonneurs / 922015,ACPB,400,2017/06/17,5,1.0,8450
IL: Chicago,Great Lakes Randonneurs / 913005,ACPB,400,2017/06/17,2,0.0,8219
WA: Seattle,Seattle International Randonneurs / 947018,ACPB,1000,2017/06/22,0,,8468
OR: Eugene,South Willamette Randonneurs / 937003,ACPB,300,2017/06/24,10,0.0,8250
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,400,2017/06/24,9,0.0,8571
TX: Dallas,Lone Star Randonneurs / 943026,RUSAP,100,2017/06/24,3,1.0,8820
NY: Central/Western,Rochester Bicycling Club / 932030,ACPB,600,2017/06/24,1,0.0,8667
AK: Anchorage,Denali Randonneurs / 902007,ACPB,600,2017/06/24,4,2.0,8000
NC: Asheville,Asheville International Randonneurs / 933011,ACPB,400,2017/06/24,3,1.0,8540
IL: Quad Cities,Quad Cities Randonneurs / 913042,ACPB,600,2017/06/24,3,0.0,8719
WI: Western,Driftless Randonneurs / 949007,ACPB,600,2017/06/24,1,0.0,8528
IL: Quad Cities,Quad Cities Randonneurs / 913042,ACPB,200,2017/06/24,1,0.0,8716
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,600,2017/06/24,4,0.0,8572
MO: Kansas City,Kansas City Ultra Cycling / 925001,RUSAP,100,2017/06/24,3,0.0,8812
IL: Quad Cities,Quad Cities Randonneurs / 913042,ACPB,300,2017/06/24,1,0.0,8717
NJ: NYC and Princeton,New Jersey Randonneurs / 930029,ACPB,600,2017/06/24,22,6.0,8335
MA: Westfield,Northeast Sport Cyclists / 921033,ACPB,600,2017/06/24,3,4.0,8487
UT: Salt Lake City,Salt Lake Randonneurs / 944008,ACPB,200,2017/06/24,1,0.0,8595
IN: Indianapolis,Indiana Randonneurs / 914005,ACPB,600,2017/06/24,5,0.0,8672
IL: Quad Cities,Quad Cities Randonneurs / 913042,ACPB,400,2017/06/24,0,,8718
WI: Western,Driftless Randonneurs / 949007,ACPB,400,2017/06/24,0,,8527
CA: San Francisco,San Francisco Randonneurs / 905030,ACPB,200,2017/06/24,10,5.0,8281
MA: Westfield,Northeast Sport Cyclists / 921033,ACPB,200,2017/06/24,6,0.0,8488
UT: Salt Lake City,Salt Lake Randonneurs / 944008,RUSAP,134,2017/06/24,1,0.0,8787
UT: Salt Lake City,Salt Lake Randonneurs / 944008,ACPB,400,2017/06/24,3,1.0,8596
MA: Westfield,Northeast Sport Cyclists / 921033,ACPB,200,2017/06/25,6,0.0,8489
CA: San Diego,San Diego Randonneurs / 905140,ACPB,200,2017/06/25,5,0.0,8259
MT: Bozeman,Gallatin Valley Bicycle Club / 926001,ACPB,600,2017/06/30,3,0.0,8318
CA: San Diego,San Diego Randonneurs / 905140,RUSAP,100,2017/07/01,7,0.0,8823
OR: Portland,Oregon Randonneurs / 937020,ACPB,200,2017/07/01,12,0.0,8512
TX: Dallas,Lone Star Randonneurs / 943026,ACPB,200,2017/07/01,3,0.0,8054
VA: Northern,Randonneurs of the Mid-Atlantic / 946013,ACPB,200,2017/07/01,0,,8680
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,RUSAP,100,2017/07/01,15,3.0,8819
TX: Dallas,Lone Star Randonneurs / 943026,RUSAB,362,2017/07/01,1,0.0,8055
FL: Southern,South Florida Randonneurs / 909014,ACPB,200,2017/07/01,19,0.0,8730
TX: Dallas,Lone Star Randonneurs / 943026,ACPB,600,2017/07/01,3,0.0,8056
MT: Bozeman,Gallatin Valley Bicycle Club / 926001,RUSAP,100,2017/07/04,26,4.0,8319
CA: Davis,Davis Bike Club / 905014,RM,1200,2017/07/05,50,22.0,8171
IL: Chicago,Great Lakes Randonneurs / 913005,ACPB,1000,2017/07/07,21,5.0,8222
FL: Central,Central Florida Randonneurs / 909062,RUSAB,200,2017/07/07,9,4.0,8831
TX: Brownsville,RGV Randos / 943005,RUSAB,301,2017/07/08,4,0.0,8817
TX: Brownsville,RGV Randos / 943005,RUSAP,109,2017/07/08,7,0.0,8815
NC: Asheville,Asheville International Randonneurs / 933011,ACPB,600,2017/07/08,6,0.0,8541
PA: Pittsburgh,Western Pennsylvania Bicycle Club / 938016,RUSAP,100,2017/07/08,8,0.0,8828
MA: Boston,New England Randonneurs / 921005,ACPB,300,2017/07/08,1,1.0,8684
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,200,2017/07/08,15,0.0,8307
TX: Brownsville,RGV Randos / 943005,RUSAB,205,2017/07/08,2,2.0,8816
IL: Chicago,Great Lakes Randonneurs / 913005,ACPB,600,2017/07/08,9,2.0,8221
WA: Seattle,Seattle International Randonneurs / 947018,RUSAP,106,2017/07/08,53,9.0,8469
AK: Anchorage,Denali Randonneurs / 902007,RUSAP,100,2017/07/09,3,0.0,7999
UT: Salt Lake City,Salt Lake Randonneurs / 944008,ACPB,400,2017/07/13,0,,8597
UT: Salt Lake City,Salt Lake Randonneurs / 944008,ACPB,1000,2017/07/13,4,1.0,8598
UT: Salt Lake City,Salt Lake Randonneurs / 944008,ACPB,600,2017/07/14,3,2.0,8599
CA: San Diego,San Diego Randonneurs / 905140,RUSAB,300,2017/07/15,0,3.0,8833
CA: San Diego,San Diego Randonneurs / 905140,ACPB,200,2017/07/15,0,,8260
CA: San Francisco,San Francisco Randonneurs / 905030,ACPB,300,2017/07/15,3,3.0,8282
PA: Pittsburgh,Western Pennsylvania Bicycle Club / 938016,RUSAB,305,2017/07/15,1,0.0,8830
WA: Seattle,Seattle International Randonneurs / 947018,ACPB,200,2017/07/15,32,3.0,8470
TX: Houston,Houston Randonneurs / 943030,RUSAB,200,2017/07/15,3,0.0,8405
CA: San Francisco,San Francisco Randonneurs / 905030,ACPB,200,2017/07/15,23,0.0,8283
TX: Houston,Houston Randonneurs / 943030,RUSAB,300,2017/07/15,3,0.0,8406
MA: Boston,New England Randonneurs / 921005,ACPB,600,2017/07/15,20,10.0,8586
CA: San Francisco,San Francisco Randonneurs / 905030,ACPB,200,2017/07/16,18,2.0,8284
OR: Portland,Oregon Randonneurs / 937020,RUSAP,103,2017/07/16,4,0.0,8829
WI: Western,Driftless Randonneurs / 949007,RUSAP,100,2017/07/16,12,0.0,8530
MO: Kansas City,Kansas City Ultra Cycling / 925001,RUSAP,104,2017/07/21,4,0.0,8739
CA: San Francisco,San Francisco Randonneurs / 905030,ACPB,600,2017/07/22,4,9.0,8285
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,RUSAP,110,2017/07/22,10,2.0,8321
CO: Boulder,Rocky Mountain Cycling Club / 906002,RUSAB,200,2017/07/22,10,0.0,8827
PA: Eastern,Pennsylvania Randonneurs / 938017,ACPB,200,2017/07/22,23,1.0,8239
AK: Anchorage,Denali Randonneurs / 902007,ACPB,200,2017/07/22,3,2.0,8001
AK: Anchorage,Denali Randonneurs / 902007,ACPB,300,2017/07/22,4,0.0,8002
MA: Boston,New England Randonneurs / 921005,ACPB,400,2017/07/22,12,0.0,8685
CA: San Francisco,San Francisco Randonneurs / 905030,ACPB,200,2017/07/29,26,6.0,8286
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,300,2017/07/29,12,0.0,8322
WA: Seattle,Seattle International Randonneurs / 947018,ACPB,300,2017/07/29,13,3.0,8471
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,200,2017/07/29,4,0.0,8323
GA: Atlanta,Audax Atlanta / 910004,ACPB,200,2017/07/29,11,3.0,8206
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,200,2017/07/30,6,0.0,8324
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,RUSAP,119,2017/07/30,4,0.0,8325
AK: Anchorage,Denali Randonneurs / 902007,ACPB,200,2017/08/05,3,1.0,8003
UT: Salt Lake City,Salt Lake Randonneurs / 944008,RUSAP,101,2017/08/05,0,,8788
TX: Dallas,Lone Star Randonneurs / 943026,ACPB,200,2017/08/05,6,1.0,8057
CA: San Diego,San Diego Randonneurs / 905140,RUSAP,100,2017/08/05,5,0.0,8824
AK: Anchorage,Denali Randonneurs / 902007,ACPB,400,2017/08/05,4,0.0,8004
FL: Southern,South Florida Randonneurs / 909014,ACPB,300,2017/08/05,13,0.0,8729
OR: Portland,Oregon Randonneurs / 937020,ACPB,200,2017/08/05,6,0.0,8513
UT: Salt Lake City,Salt Lake Randonneurs / 944008,RUSAB,204,2017/08/05,0,,8789
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,300,2017/08/05,5,1.0,8573
