region,club,type,distance,date,finishers,dnf,eid
CA: San Francisco,San Francisco Randonneurs / 905030,ACPB,200,2021/10/09,46,1.0,12236
WI: Western,Driftless Randonneurs / 949007,ACPB,200,2021/10/09,16,2.0,12325
TX: Dallas,Lone Star Randonneurs / 943026,ACPB,1000,2021/10/09,5,0.0,12022
TX: Dallas,Lone Star Randonneurs / 943026,RUSAB,355,2021/10/09,0,,12033
TX: Dallas,Lone Star Randonneurs / 943026,ACPB,600,2021/10/09,0,,12021
TX: Houston,Houston Randonneurs / 943030,ACPB,400,2021/10/09,1,0.0,12062
NE: Omaha,Nebraska Sandhills Randonneurs / 927005,ACPB,600,2021/10/09,1,0.0,11952
TX: Dallas,Lone Star Randonneurs / 943026,RUSAB,211,2021/10/09,3,0.0,12032
TX: Dallas,Lone Star Randonneurs / 943026,ACPB,300,2021/10/09,0,1.0,12019
TX: Dallas,Lone Star Randonneurs / 943026,RUSAB,358,2021/10/09,3,0.0,13438
TX: Dallas,Lone Star Randonneurs / 943026,ACPB,400,2021/10/09,0,,12020
NY: Central/Western,Finger Lakes Randonneurs / 932007,ACPB,200,2021/10/09,3,0.0,12442
TX: Houston,Houston Randonneurs / 943030,ACPB,200,2021/10/09,1,0.0,12061
MA: Westfield,New Horizons Cycling Club / 921009,ACPB,200,2021/10/10,20,0.0,12456
CA: Los Angeles,Pacific Coast Highway Randonneurs / 905051,RUSAP,100,2021/10/10,8,1.0,12928
TX: Dallas,Lone Star Randonneurs / 943026,RUSAB,329,2021/10/11,3,0.0,13439
NY: Central/Western,Finger Lakes Randonneurs / 932007,ACPB,600,2021/10/15,1,0.0,12874
NY: Central/Western,Finger Lakes Randonneurs / 932007,ACPB,400,2021/10/15,2,0.0,12873
CA: San Diego,San Diego Randonneurs / 905140,RUSAB,200,2021/10/16,10,1.0,11931
VA: Northern,Northern Virginia Randonneurs / 946020,RUSAB,202,2021/10/16,3,0.0,12790
MD: Capital Region,DC Randonneurs / 946012,RUSAB,215,2021/10/16,11,2.0,12123
PA: Eastern,Pennsylvania Randonneurs / 938017,RUSAP,154,2021/10/16,6,0.0,12414
TX: Central Texas,Heart of Texas Randonneurs / 943049,RUSAB,309,2021/10/16,5,0.0,12700
VA: Northern,Northern Virginia Randonneurs / 946020,RUSAP,103,2021/10/16,1,0.0,13278
PA: Eastern,Pennsylvania Randonneurs / 938017,RUSAB,200,2021/10/16,16,0.0,12413
AL: Birmingham,Montgomery Bicycle Club / 901005,RUSAB,400,2021/10/16,4,1.0,11940
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,RUSAP,100,2021/10/16,24,1.0,12595
TX: Dallas,Lone Star Randonneurs / 943026,RUSAP,154,2021/10/16,10,0.0,13473
VA: Northern,Northern Virginia Randonneurs / 946020,RUSAB,200,2021/10/17,4,0.0,12791
VA: Northern,Northern Virginia Randonneurs / 946020,RUSAP,113,2021/10/17,2,0.0,13279
CA: Davis,Davis Bike Club / 905014,RUSAP,108,2021/10/17,26,1.0,12489
TX: Dallas,Lone Star Randonneurs / 943026,RUSAB,217,2021/10/23,1,0.0,12023
CA: San Diego,San Diego Randonneurs / 905140,RUSAP,100,2021/10/23,17,0.0,13114
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,RUSAB,200,2021/10/23,0,,12611
TX: Austin,Hill Country Randonneurs / 943025,RUSAP,153,2021/10/23,5,0.0,13486
CA: Santa Rosa,Santa Rosa Randonneurs / 905171,RUSAB,200,2021/10/23,0,,12520
TX: Dallas,Lone Star Randonneurs / 943026,RUSAB,300,2021/10/23,4,0.0,12024
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,RUSAP,100,2021/10/30,0,,12612
AL: Birmingham,Montgomery Bicycle Club / 901005,RUSAP,100,2021/10/30,4,0.0,13147
TX: Dallas,Lone Star Randonneurs / 943026,RUSAP,138,2021/10/30,7,0.0,13456
VA: Northern,Northern Virginia Randonneurs / 946020,RUSAB,389,2021/10/30,2,0.0,13480
CA: Los Angeles,Pacific Coast Highway Randonneurs / 905051,RUSAB,200,2021/10/31,12,1.0,12694
TX: Dallas,Lone Star Randonneurs / 943026,RUSAP,154,2021/10/31,2,0.0,13457
VA: Northern,Northern Virginia Randonneurs / 946020,RUSAB,384,2021/11/01,2,0.0,13485
OR: Portland,Oregon Randonneurs / 937020,RUSAP,104,2021/11/06,7,0.0,12952
CA: San Francisco,San Francisco Randonneurs / 905030,RUSAB,200,2021/11/06,117,4.0,12237
AL: Birmingham,Montgomery Bicycle Club / 901005,RUSAB,200,2021/11/06,0,,12892
MD: Capital Region,DC Randonneurs / 946012,RUSAB,205,2021/11/06,39,2.0,12124
CA: San Diego,San Diego Randonneurs / 905140,RUSAP,100,2021/11/06,10,0.0,13520
PA: Eastern,Pennsylvania Randonneurs / 938017,RUSAB,200,2021/11/06,38,1.0,12415
TX: Central Texas,Heart of Texas Randonneurs / 943049,RUSAB,403,2021/11/06,5,0.0,12701
TX: Dallas,Lone Star Randonneurs / 943026,RUSAP,100,2021/11/06,4,0.0,12794
TX: Central Texas,Heart of Texas Randonneurs / 943049,RUSAP,144,2021/11/06,0,,13188
IN: Indianapolis,Indiana Randonneurs / 914005,RUSAP,100,2021/11/06,10,0.0,13492
MO: Kansas City,Audax Kansas City / 925005,RUSAB,208,2021/11/06,0,,12929
MO: Kansas City,Audax Kansas City / 925005,RUSAB,302,2021/11/06,0,,12930
TX: Central Texas,Heart of Texas Randonneurs / 943049,RUSAB,223,2021/11/06,5,0.0,13187
CO: Boulder,Rocky Mountain Cycling Club / 906002,RUSAB,200,2021/11/06,16,0.0,12357
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,RUSAB,200,2021/11/07,7,0.0,13503
MO: Kansas City,Audax Kansas City / 925005,RUSAB,208,2021/11/07,0,,12932
MO: Kansas City,Audax Kansas City / 925005,RUSAP,100,2021/11/07,2,0.0,12931
VA: Northern,Northern Virginia Randonneurs / 946020,RUSAB,200,2021/11/11,5,0.0,13500
VA: Northern,Northern Virginia Randonneurs / 946020,RUSAP,113,2021/11/12,0,,13501
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,RUSAP,100,2021/11/13,11,1.0,13508
VA: Northern,Northern Virginia Randonneurs / 946020,RUSAP,113,2021/11/13,0,,13502
TX: Dallas,Lone Star Randonneurs / 943026,RUSAP,155,2021/11/13,4,0.0,13487
NC: Raleigh,North Carolina Bicycle Club / 933045,RUSAP,106,2021/11/13,6,0.0,13481
TX: Central Texas,Heart of Texas Randonneurs / 943049,RUSAB,200,2021/11/13,4,0.0,13516
GA: Atlanta,Audax Atlanta / 910004,RUSAB,200,2021/11/13,8,0.0,11963
MD: Capital Region,DC Randonneurs / 946012,RUSAP,132,2021/11/13,8,0.0,13497
TX: Dallas,Lone Star Randonneurs / 943026,RUSAB,403,2021/11/13,3,0.0,12025
CA: San Diego,San Diego Randonneurs / 905140,RUSAB,200,2021/11/14,7,2.0,11932
WA: Seattle,Seattle International Randonneurs / 947018,RUSAP,100,2021/11/20,40,2.0,13513
TX: Austin,Hill Country Randonneurs / 943025,RUSAP,125,2021/11/20,4,0.0,13517
MD: Capital Region,DC Randonneurs / 946012,RUSAP,100,2021/11/20,8,0.0,13498
TX: Dallas,Lone Star Randonneurs / 943026,RUSAB,300,2021/11/20,9,0.0,12026
TX: Central Texas,Heart of Texas Randonneurs / 943049,RUSAP,131,2021/11/20,2,0.0,13515
CA: Los Angeles,Pacific Coast Highway Randonneurs / 905051,RUSAB,200,2021/11/20,10,0.0,12809
CA: Los Angeles,Pacific Coast Highway Randonneurs / 905051,RUSAP,103,2021/11/26,5,0.0,12689
TX: Austin,Hill Country Randonneurs / 943025,RUSAP,106,2021/11/26,0,,13535
TX: Dallas,Lone Star Randonneurs / 943026,RUSAB,210,2021/11/27,0,,12028
MD: Capital Region,DC Randonneurs / 946012,RUSAP,156,2021/11/27,6,1.0,13499
TX: Dallas,Lone Star Randonneurs / 943026,RUSAP,107,2021/11/27,1,0.0,12027
TX: Dallas,Lone Star Randonneurs / 943026,RUSAB,200,2021/12/04,6,0.0,12029
PA: Eastern,Pennsylvania Randonneurs / 938017,RUSAB,202,2021/12/04,35,0.0,12416
VA: Northern,Northern Virginia Randonneurs / 946020,RUSAB,200,2021/12/04,4,0.0,13532
TX: Central Texas,Heart of Texas Randonneurs / 943049,RUSAB,606,2021/12/04,3,0.0,12702
VA: Northern,Northern Virginia Randonneurs / 946020,RUSAP,113,2021/12/04,2,0.0,13531
TX: Houston,Houston Randonneurs / 943030,RUSAB,200,2021/12/04,4,0.0,12063
GA: Atlanta,Audax Atlanta / 910004,RUSAB,200,2021/12/04,8,0.0,11964
CO: Boulder,Rocky Mountain Cycling Club / 906002,RUSAB,200,2021/12/04,22,0.0,12358
TX: Dallas,Lone Star Randonneurs / 943026,RUSAP,100,2021/12/04,2,0.0,13539
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,RUSAB,200,2021/12/04,7,0.0,13504
CA: San Francisco,San Francisco Randonneurs / 905030,RUSAB,200,2021/12/04,43,5.0,12238
MD: Capital Region,DC Randonneurs / 946012,RUSAB,200,2021/12/04,19,0.0,12125
CA: Los Angeles,Pacific Coast Highway Randonneurs / 905051,RUSAP,103,2021/12/05,10,0.0,13484
TX: Central Texas,Heart of Texas Randonneurs / 943049,RUSAB,240,2021/12/05,1,0.0,13518
TX: Central Texas,Heart of Texas Randonneurs / 943049,RUSAP,120,2021/12/05,2,0.0,13530
NY: Central/Western,Finger Lakes Randonneurs / 932007,RUSAP,101,2021/12/07,1,0.0,13540
TX: Central Texas,Heart of Texas Randonneurs / 943049,RUSAP,137,2021/12/11,3,1.0,13544
TX: Dallas,Lone Star Randonneurs / 943026,RUSAP,114,2021/12/11,4,0.0,12030
TX: Austin,Hill Country Randonneurs / 943025,RUSAB,200,2021/12/11,3,0.0,12045
VA: Northern,Northern Virginia Randonneurs / 946020,RUSAP,160,2021/12/11,3,0.0,13547
NC: Raleigh,North Carolina Bicycle Club / 933045,RUSAP,107,2021/12/11,9,0.0,13482
AL: Birmingham,Montgomery Bicycle Club / 901005,RUSAP,100,2021/12/11,4,0.0,11941
CA: San Diego,San Diego Randonneurs / 905140,RUSAB,200,2021/12/11,14,1.0,13475
TX: Austin,Hill Country Randonneurs / 943025,RUSAP,106,2021/12/11,3,0.0,13546
TX: Austin,Hill Country Randonneurs / 943025,RUSAP,153,2021/12/11,1,0.0,13534
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,RUSAP,100,2021/12/11,6,0.0,13509
TX: Dallas,Lone Star Randonneurs / 943026,RUSAB,211,2021/12/11,0,,12031
MA: Boston,New England Randonneurs / 921005,RUSAP,100,2021/12/11,1,1.0,13538
CA: Los Angeles,Pacific Coast Highway Randonneurs / 905051,RUSAB,201,2021/12/18,18,1.0,12690
VA: Northern,Northern Virginia Randonneurs / 946020,RUSAP,135,2021/12/18,3,0.0,13548
GA: Atlanta,Audax Atlanta / 910004,RUSAP,100,2021/12/18,5,0.0,11965
WA: Seattle,Seattle International Randonneurs / 947018,RUSAB,200,2021/12/18,6,4.0,12722
WA: Seattle,Seattle International Randonneurs / 947018,RUSAP,100,2021/12/18,19,1.0,12721
TX: Austin,Hill Country Randonneurs / 943025,RUSAP,125,2021/12/26,1,0.0,13558
TX: Central Texas,Heart of Texas Randonneurs / 943049,RUSAB,200,2021/12/26,4,0.0,13545
TX: Central Texas,Heart of Texas Randonneurs / 943049,RUSAP,152,2021/12/29,4,0.0,13565
TX: Central Texas,Heart of Texas Randonneurs / 943049,RUSAP,131,2021/12/30,2,0.0,13556
CA: Davis,Davis Bike Club / 905014,RUSAB,203,2021/12/31,14,0.0,12509
CA: Davis,Davis Bike Club / 905014,RUSAP,108,2021/12/31,5,0.0,12491
